narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,sequence_id
P30_107_220,P30,P30_107,11:18.4,11:17.6,11:19.8,33880,33988,drain pak choi,drain,37,choi:pak,151,['choi:pak'],[151],P30_107_seq_00063
P30_107_223,P30,P30_107,11:33.1,11:31.6,11:34.6,34579,34732,scratch pak choi,scratch,55,choi:pak,151,['choi:pak'],[151],P30_107_seq_00064
P30_107_227,P30,P30_107,12:06.1,12:05.6,12:06.4,36281,36317,take colander,take,0,colander,39,['colander'],[39],P30_107_seq_00065
P30_107_231,P30,P30_107,12:14.8,12:14.0,12:17.4,36700,36869,take tenderstem broccoli,take,0,broccoli:tenderstem,101,['broccoli:tenderstem'],[101],P30_107_seq_00066
P30_107_234,P30,P30_107,12:21.4,12:19.9,12:21.7,36996,37087,shake colander,shake,15,colander,39,['colander'],[39],P30_107_seq_00067
P30_107_237,P30,P30_107,12:28.6,12:28.1,12:28.9,37404,37443,take pak choi leaf,take,0,pak,151,"['pak', 'leaf:choi']","[151, 62]",P30_107_seq_00068
P30_107_240,P30,P30_107,12:34.4,12:33.9,12:35.1,37697,37754,turn on tap,turn-on,6,tap,0,['tap'],[0],P30_107_seq_00069
P30_107_246,P30,P30_107,12:44.1,12:42.0,12:45.2,38100,38261,move chopping board,move,11,board:chopping,18,['board:chopping'],[18],P30_107_seq_00070
P30_107_248,P30,P30_107,12:46.4,12:45.9,12:47.0,38296,38349,put chopping board down,put-down,1,board:chopping,18,['board:chopping'],[18],P30_107_seq_00071
P30_107_251,P30,P30_107,12:47.4,12:47.1,12:47.7,38356,38383,pick up knife,pick-up,0,knife,4,['knife'],[4],P30_107_seq_00072
P30_107_255,P30,P30_107,12:59.4,12:59.2,13:03.9,38960,39193,remove inside of pepper,remove-inside,12,pepper,37,['pepper'],[37],P30_107_seq_00073
P30_107_259,P30,P30_107,13:15.4,13:11.8,13:28.4,39589,40420,remove white bits from pepper,remove-from,12,bit:white,194,"['bit:white', 'pepper']","[194, 37]",P30_107_seq_00074
P30_107_262,P30,P30_107,14:39.9,14:36.6,14:40.8,43831,44040,take bowl of corn,take,0,bowl:corn,7,['bowl:corn'],[7],P30_107_seq_00075
P30_107_265,P30,P30_107,14:43.9,14:43.4,14:50.8,44172,44539,cut pepper pieces,cut,7,piece:pepper,37,['piece:pepper'],[37],P30_107_seq_00076
P30_107_277,P30,P30_107,14:55.6,14:55.3,14:56.2,44765,44809,pick up knife,pick-up,0,knife,4,['knife'],[4],P30_107_seq_00077
P30_107_280,P30,P30_107,15:37.6,15:37.6,15:38.2,46877,46909,cut corn pieces,cut,7,piece:corn,125,['piece:corn'],[125],P30_107_seq_00078
P30_107_287,P30,P30_107,15:41.6,15:39.3,15:42.5,46962,47125,put corn pieces into bowl,put-into,5,piece:corn,125,"['piece:corn', 'bowl']","[125, 7]",P30_107_seq_00079
P30_107_290,P30,P30_107,15:44.9,15:43.6,15:45.6,47181,47280,put bowl,put,1,bowl,7,['bowl'],[7],P30_107_seq_00080
P30_107_293,P30,P30_107,15:48.6,15:47.8,15:48.5,47388,47422,empty bowl into washing up bowl,empty,20,bowl:washing:up,7,"['bowl:washing:up', 'bowl']","[7, 7]",P30_107_seq_00081
P30_107_297,P30,P30_107,15:55.6,15:50.9,15:56.7,47542,47836,rinse hands,rinse,2,hand,11,['hand'],[11],P30_107_seq_00082
P30_107_304,P30,P30_107,16:02.1,16:01.5,16:02.4,48075,48118,pick up tenderstem broccoli,pick-up,0,broccoli:tenderstem,101,['broccoli:tenderstem'],[101],P30_107_seq_00083
P30_107_309,P30,P30_107,16:11.9,16:11.8,16:12.4,48591,48619,put broccoli pieces into bowl,put-into,5,piece:broccoli,101,"['piece:broccoli', 'bowl']","[101, 7]",P30_107_seq_00084
P30_107_310,P30,P30_107,16:16.8,16:13.1,16:15.1,48657,48757,take broccoli piece,take,0,piece:broccoli,101,['piece:broccoli'],[101],P30_107_seq_00085
P30_107_321,P30,P30_107,16:42.1,16:41.7,16:50.1,50083,50507,chop broccoli pieces,chop,7,piece:broccoli,101,['piece:broccoli'],[101],P30_107_seq_00086
P30_107_326,P30,P30_107,17:03.1,17:01.0,17:03.9,51050,51193,gather broccoli pieces using knife,gather,63,piece:broccoli,101,"['piece:broccoli', 'knife']","[101, 4]",P30_107_seq_00087
P30_107_329,P30,P30_107,17:05.3,17:05.3,17:06.3,51264,51317,rinse hand,rinse,2,hand,11,['hand'],[11],P30_107_seq_00088
P30_107_332,P30,P30_107,17:12.4,17:10.3,17:13.0,51516,51651,move chopping board,move,11,board:chopping,18,['board:chopping'],[18],P30_107_seq_00089
P30_107_363,P30,P30_107,18:25.6,18:20.8,18:21.7,55040,55084,take mushroom,take,0,mushroom,56,['mushroom'],[56],P30_107_seq_00090
P30_107_366,P30,P30_107,18:38.6,18:36.0,18:39.5,55800,55975,scrape mushroom pieces into bowl,scrape-into,25,piece:mushroom,56,"['piece:mushroom', 'bowl']","[56, 7]",P30_107_seq_00091
P30_107_370,P30,P30_107,18:45.1,18:45.1,18:46.1,56254,56304,rinse hands,rinse,2,hand,11,['hand'],[11],P30_107_seq_00092
P30_107_374,P30,P30_107,18:55.4,18:54.8,18:56.5,56741,56823,put saucepan,put,1,saucepan,5,['saucepan'],[5],P30_107_seq_00093
P30_107_378,P30,P30_107,19:00.6,19:00.3,19:01.7,57013,57083,put kitchen roll,put,1,roll:kitchen,93,['roll:kitchen'],[93],P30_107_seq_00094
P30_107_381,P30,P30_107,19:03.6,19:03.6,19:04.5,57180,57224,close cupboard,close,4,cupboard,3,['cupboard'],[3],P30_107_seq_00095
P30_107_384,P30,P30_107,19:07.9,19:07.5,19:08.4,57375,57420,put meat,put,1,meat,28,['meat'],[28],P30_107_seq_00096
P30_107_388,P30,P30_107,19:21.3,19:19.5,19:21.1,57977,58055,take meat,take,0,meat,28,['meat'],[28],P30_107_seq_00097
P30_107_391,P30,P30_107,19:57.1,19:56.5,19:57.8,59823,59891,take fat,take,0,fat,28,['fat'],[28],P30_107_seq_00098
P30_107_395,P30,P30_107,20:10.3,20:08.9,20:11.6,60447,60582,inspect meat,inspect,24,meat,28,['meat'],[28],P30_107_seq_00099
P30_107_400,P30,P30_107,20:28.6,20:26.3,20:52.6,61314,62629,slice meat,slice,7,meat,28,['meat'],[28],P30_107_seq_00100
P30_111_0,P30,P30_111,00:03.1,00:02.3,00:03.3,116,162,pick up teapot,pick-up,0,teapot,158,['teapot'],[158],P30_111_seq_00001
P30_111_102,P30,P30_111,03:22.6,03:20.1,03:21.5,10004,10073,put garlic clove on chopping board,put-on,1,clove:garlic,51,"['clove:garlic', 'board:chopping']","[51, 18]",P30_111_seq_00024
P30_111_105,P30,P30_111,03:42.1,03:41.0,03:42.2,11049,11108,pick up onion,pick-up,0,onion,16,['onion'],[16],P30_111_seq_00025
P30_111_108,P30,P30_111,03:45.3,03:44.0,03:44.8,11202,11239,pick up knife,pick-up,0,knife,4,['knife'],[4],P30_111_seq_00026
P30_111_11,P30,P30_111,00:21.1,00:20.3,00:21.6,1013,1078,close fridge,close,4,fridge,12,['fridge'],[12],P30_111_seq_00004
P30_111_112,P30,P30_111,04:01.1,03:51.1,04:00.4,11553,12019,scrape garlic skin off chopping board,scrape,25,skin:garlic,48,"['skin:garlic', 'board:chopping']","[48, 18]",P30_111_seq_00027
P30_111_115,P30,P30_111,04:18.1,04:16.8,04:17.7,12841,12886,pick up garlic piece,pick-up,0,piece:garlic,51,['piece:garlic'],[51],P30_111_seq_00028
P30_111_120,P30,P30_111,04:46.8,04:46.3,04:47.5,14316,14374,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],P30_111_seq_00029
P30_111_126,P30,P30_111,05:05.6,05:02.6,05:09.4,15130,15472,scrape garlic skin pieces into hand,scrape-into,25,piece:skin,48,"['piece:skin', 'hand']","[48, 11]",P30_111_seq_00030
P30_111_130,P30,P30_111,05:22.1,05:21.8,05:29.2,16090,16459,shake pan,shake,15,pan,5,['pan'],[5],P30_111_seq_00031
P30_111_136,P30,P30_111,05:35.4,05:34.4,05:35.6,16719,16779,adjust heat,adjust,17,heat,65,['heat'],[65],P30_111_seq_00032
P30_111_139,P30,P30_111,05:41.6,05:38.4,05:39.7,16920,16987,move tap,move,11,tap,0,['tap'],[0],P30_111_seq_00033
P30_111_14,P30,P30_111,00:28.9,00:28.4,00:29.5,1418,1476,put roll into bread bin,put-into,5,roll,227,"['roll', 'bin:bread']","[227, 21]",P30_111_seq_00005
P30_111_142,P30,P30_111,05:46.6,05:45.3,05:47.3,17263,17365,wash hands,wash,2,hand,11,['hand'],[11],P30_111_seq_00034
P30_111_145,P30,P30_111,05:55.1,05:53.7,05:56.5,17687,17825,dry hands,dry,14,hand,11,['hand'],[11],P30_111_seq_00035
P30_111_148,P30,P30_111,06:02.6,06:02.2,06:02.9,18110,18145,open cupboard,open,3,cupboard,3,['cupboard'],[3],P30_111_seq_00036
P30_111_151,P30,P30_111,06:05.9,06:05.3,06:06.2,18265,18309,put down glass,put-down,1,glass,10,['glass'],[10],P30_111_seq_00037
P30_111_154,P30,P30_111,06:12.1,06:11.6,06:12.5,18580,18623,put water jug into fridge,put-into,5,jug:water,66,"['jug:water', 'fridge']","[66, 12]",P30_111_seq_00038
P30_111_159,P30,P30_111,06:21.4,06:20.8,06:21.6,19041,19080,put down glass,put-down,1,glass,10,['glass'],[10],P30_111_seq_00039
P30_111_163,P30,P30_111,06:28.6,06:27.7,06:30.2,19384,19511,cut onion in half,cut-in,7,onion,16,['onion'],[16],P30_111_seq_00040
P30_111_166,P30,P30_111,06:37.4,06:35.3,06:37.0,19767,19847,scrape onion skin off chopping board,scrape,25,skin:onion,48,"['skin:onion', 'board:chopping']","[48, 18]",P30_111_seq_00041
P30_111_170,P30,P30_111,06:44.4,06:43.9,06:44.9,20192,20243,pick up knife,pick-up,0,knife,4,['knife'],[4],P30_111_seq_00042
P30_111_174,P30,P30_111,06:58.1,06:57.2,06:57.9,20857,20895,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],P30_111_seq_00043
P30_111_177,P30,P30_111,07:14.1,07:13.0,07:21.3,21651,22064,stir garlic,stir,10,garlic,51,['garlic'],[51],P30_111_seq_00044
P30_111_183,P30,P30_111,07:40.6,07:40.2,07:41.4,23008,23072,pour passata into pan,pour-into,9,passata,47,"['passata', 'pan']","[47, 5]",P30_111_seq_00045
P30_111_186,P30,P30_111,07:46.6,07:45.8,07:46.9,23289,23343,pour water into passata bottle,pour-into,9,water,27,"['water', 'bottle:passata']","[27, 15]",P30_111_seq_00046
P30_111_191,P30,P30_111,07:51.9,07:50.9,07:53.1,23547,23654,pour passata into pan,pour-into,9,passata,47,"['passata', 'pan']","[47, 5]",P30_111_seq_00047
P30_111_196,P30,P30_111,07:59.9,07:59.2,08:00.0,23958,24002,turn on tap,turn-on,6,tap,0,['tap'],[0],P30_111_seq_00048
P30_111_199,P30,P30_111,08:03.9,08:02.8,08:04.9,24139,24243,fill bottle with water,fill-with,26,bottle,15,"['bottle', 'water']","[15, 27]",P30_111_seq_00049
P30_111_20,P30,P30_111,00:40.3,00:39.4,00:39.7,1972,1987,pick up butter,pick-up,0,butter,78,['butter'],[78],P30_111_seq_00006
P30_111_204,P30,P30_111,08:09.8,08:09.6,08:10.5,24477,24523,empty water from passata bottle into sink,empty,20,water,27,"['water', 'bottle:passata', 'sink']","[27, 15, 63]",P30_111_seq_00050
P30_111_207,P30,P30_111,08:21.9,08:20.5,08:22.9,25025,25145,move recycling box,move,11,box:recycling,36,['box:recycling'],[36],P30_111_seq_00051
P30_111_210,P30,P30_111,08:29.4,08:29.2,08:29.6,25462,25478,put iron packaging in recycling box,put-in,5,packaging:iron,26,"['packaging:iron', 'box:recycling']","[26, 36]",P30_111_seq_00052
P30_111_216,P30,P30_111,08:52.6,08:40.2,08:56.4,26011,26817,pick up pepper cellar,pick-up,0,cellar:pepper,180,['cellar:pepper'],[180],P30_111_seq_00053
P30_111_221,P30,P30_111,09:12.4,09:09.7,09:12.3,27487,27617,pick up herb jar,pick-up,0,jar:herb,40,['jar:herb'],[40],P30_111_seq_00054
P30_111_224,P30,P30_111,09:16.9,09:16.5,09:21.7,27825,28084,pour herbs into passata mixture,pour-into,9,herb,62,"['herb', 'mixture:passata']","[62, 71]",P30_111_seq_00055
P30_111_228,P30,P30_111,09:32.4,09:29.7,09:32.2,28483,28611,gather onion skin pieces,gather,63,piece:onion:skin,48,['piece:onion:skin'],[48],P30_111_seq_00056
P30_111_232,P30,P30_111,09:37.9,09:37.3,09:39.6,28864,28978,throw onion skin pieces into bin,throw-into,13,piece:onion:skin,48,"['piece:onion:skin', 'bin']","[48, 36]",P30_111_seq_00057
P30_111_236,P30,P30_111,09:50.6,09:49.7,09:50.7,29485,29535,put pizza bases down,put-down,1,base:pizza,91,['base:pizza'],[91],P30_111_seq_00058
P30_111_24,P30,P30_111,00:46.6,00:45.3,00:47.0,2265,2352,put butter in fridge,put-in,5,butter,78,"['butter', 'fridge']","[78, 12]",P30_111_seq_00007
P30_111_240,P30,P30_111,09:55.1,09:54.5,09:55.3,29724,29766,pick up olive oil,pick-up,0,oil:olive,31,['oil:olive'],[31],P30_111_seq_00059
P30_111_245,P30,P30_111,10:05.1,10:04.0,10:05.3,30202,30264,put pizza base packaging in recycling box,put-in,5,packaging:pizza:base,26,"['packaging:pizza:base', 'box:recycling']","[26, 36]",P30_111_seq_00060
P30_111_250,P30,P30_111,10:19.1,10:18.4,10:20.3,30919,31014,turn oven on,turn-on,6,oven,46,['oven'],[46],P30_111_seq_00061
P30_111_256,P30,P30_111,10:35.6,10:34.0,10:38.4,31700,31917,open cheese packet,open,3,packet:cheese,26,['packet:cheese'],[26],P30_111_seq_00062
P30_111_259,P30,P30_111,10:41.1,10:40.2,10:41.8,32010,32087,put packaging in bin,put-in,5,packaging,26,"['packaging', 'bin']","[26, 36]",P30_111_seq_00063
P30_111_263,P30,P30_111,10:48.1,10:47.7,10:48.3,32385,32414,pick up radishes,pick-up,0,radish,68,['radish'],[68],P30_111_seq_00064
P30_111_267,P30,P30_111,10:55.8,10:55.0,10:55.7,32751,32787,close fridge,close,4,fridge,12,['fridge'],[12],P30_111_seq_00065
P30_111_270,P30,P30_111,11:01.4,11:00.3,11:02.0,33014,33097,adjust tonic water bottle position,adjust,17,position:tonic:water:bottle,15,['position:tonic:water:bottle'],[15],P30_111_seq_00066
P30_111_274,P30,P30_111,11:11.4,11:10.2,11:11.3,33511,33563,close fridge,close,4,fridge,12,['fridge'],[12],P30_111_seq_00067
P30_111_278,P30,P30_111,11:17.6,11:16.8,11:17.9,33842,33896,take scotch egg box,take,0,box:scotch:egg,23,['box:scotch:egg'],[23],P30_111_seq_00068
P30_111_28,P30,P30_111,00:53.9,00:52.5,00:54.1,2624,2707,open passata bottle,open,3,bottle:passata,15,['bottle:passata'],[15],P30_111_seq_00008
P30_111_287,P30,P30_111,11:34.9,11:30.1,11:35.2,34503,34760,put salad bowl on top of fridge,put-on,1,bowl:salad,7,"['bowl:salad', 'top:fridge']","[7, 12]",P30_111_seq_00070
P30_111_290,P30,P30_111,11:38.4,11:37.5,11:38.5,34875,34925,pick up scotch egg,pick-up,0,egg:scotch,246,['egg:scotch'],[246],P30_111_seq_00071
P30_111_294,P30,P30_111,12:08.1,12:07.5,12:08.4,36375,36420,eat scotch egg piece,eat,35,piece:scotch:egg,246,['piece:scotch:egg'],[246],P30_111_seq_00072
P30_111_298,P30,P30_111,12:31.4,12:29.9,12:43.1,37494,38153,stir passata mixture,stir,10,mixture:passata,71,['mixture:passata'],[71],P30_111_seq_00073
P30_111_304,P30,P30_111,12:47.9,12:47.5,12:48.2,38376,38408,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22],P30_111_seq_00074
P30_111_307,P30,P30_111,12:52.1,12:50.0,13:05.5,38498,39275,scrub saucepan,scrub,29,saucepan,5,['saucepan'],[5],P30_111_seq_00075
P30_111_312,P30,P30_111,13:18.1,13:17.8,13:19.0,39892,39949,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],P30_111_seq_00076
P30_111_318,P30,P30_111,13:29.1,13:28.8,13:29.4,40441,40468,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],P30_111_seq_00077
P30_111_32,P30,P30_111,01:06.8,00:59.5,01:06.9,2973,3343,close fridge,close,4,fridge,12,['fridge'],[12],P30_111_seq_00009
P30_111_324,P30,P30_111,13:39.4,13:38.9,13:49.1,40943,41454,rinse plate,rinse,2,plate,2,['plate'],[2],P30_111_seq_00078
P30_111_330,P30,P30_111,13:49.4,13:49.5,13:50.6,41473,41531,pick up v60,pick-up,0,v60,50,['v60'],[50],P30_111_seq_00079
P30_111_336,P30,P30_111,14:03.4,14:02.7,14:06.4,42134,42322,empty washing up bowl,empty,20,bowl:washing:up,7,['bowl:washing:up'],[7],P30_111_seq_00080
P30_111_341,P30,P30_111,14:12.8,14:12.5,14:13.1,42623,42654,apply washing up liquid to sponge,apply,27,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]",P30_111_seq_00081
P30_111_347,P30,P30_111,14:23.9,14:23.4,14:23.7,43169,43184,put down sponge,put-down,1,sponge,9,['sponge'],[9],P30_111_seq_00082
P30_111_352,P30,P30_111,14:30.6,14:29.9,14:33.2,43493,43660,rinse container,rinse,2,container,21,['container'],[21],P30_111_seq_00083
P30_111_355,P30,P30_111,14:39.1,14:38.8,15:02.7,43942,45135,stir mixture,stir,10,mixture,71,['mixture'],[71],P30_111_seq_00084
P30_111_358,P30,P30_111,15:11.3,15:11.2,15:12.5,45562,45627,put down glass,put-down,1,glass,10,['glass'],[10],P30_111_seq_00085
P30_111_36,P30,P30_111,01:11.6,01:11.3,01:12.1,3565,3607,pick up mug from drying rack,pick-up,0,mug,13,"['mug', 'rack:drying']","[13, 110]",P30_111_seq_00010
P30_111_362,P30,P30_111,15:21.6,15:20.2,15:23.7,46010,46185,scrape pieces off sponge into bin,scrape-off,25,sponge,9,"['sponge', 'bin']","[9, 36]",P30_111_seq_00086
P30_111_366,P30,P30_111,15:32.4,15:31.0,15:55.1,46550,47756,stir passata mixture,stir,10,mixture:passata,71,['mixture:passata'],[71],P30_111_seq_00087
P30_111_369,P30,P30_111,16:06.9,16:06.0,16:07.6,48302,48382,close fridge,close,4,fridge,12,['fridge'],[12],P30_111_seq_00088
P30_111_374,P30,P30_111,16:11.6,16:10.8,16:22.0,48538,49097,remove stalk from pepper top,remove-from,12,stalk,210,"['stalk', 'top:pepper']","[210, 37]",P30_111_seq_00089
P30_111_380,P30,P30_111,16:27.4,16:26.0,16:26.7,49297,49332,turn on tap,turn-on,6,tap,0,['tap'],[0],P30_111_seq_00090
P30_111_386,P30,P30_111,16:31.9,16:31.7,16:32.7,49584,49637,rinse pepper piece,rinse,2,piece:pepper,37,['piece:pepper'],[37],P30_111_seq_00091
P30_111_391,P30,P30_111,16:37.1,16:35.7,16:36.2,49783,49811,put down pepper,put-down,1,pepper,37,['pepper'],[37],P30_111_seq_00092
P30_111_396,P30,P30_111,16:44.4,16:41.3,16:45.3,50063,50264,remove part of pepper piece,remove,12,part:pepper:piece,37,['part:pepper:piece'],[37],P30_111_seq_00093
P30_111_40,P30,P30_111,01:16.8,01:16.2,01:16.9,3811,3843,put glass in cupboard,put-in,5,glass,10,"['glass', 'cupboard']","[10, 3]",P30_111_seq_00011
P30_111_400,P30,P30_111,16:57.4,16:55.2,16:57.9,50759,50894,slice pepper,slice,7,pepper,37,['pepper'],[37],P30_111_seq_00094
P30_111_406,P30,P30_111,17:10.1,17:08.5,17:11.0,51423,51552,gather pepper pieces,gather,63,piece:pepper,37,['piece:pepper'],[37],P30_111_seq_00095
P30_111_410,P30,P30_111,17:15.3,17:15.0,17:15.9,51749,51793,throw pepper pieces into bin,throw-into,13,piece:pepper,37,"['piece:pepper', 'bin']","[37, 36]",P30_111_seq_00096
P30_111_414,P30,P30_111,17:21.1,17:19.2,17:21.4,51959,52071,put down pepper piece,put-down,1,piece:pepper,37,['piece:pepper'],[37],P30_111_seq_00097
P30_111_418,P30,P30_111,17:30.3,17:29.9,17:30.8,52493,52540,hit sponge on sink,hit,32,sponge,9,"['sponge', 'sink']","[9, 63]",P30_111_seq_00098
P30_111_422,P30,P30_111,17:43.8,17:42.6,17:43.2,53130,53159,put down pan,put-down,1,pan,5,['pan'],[5],P30_111_seq_00099
P30_111_426,P30,P30_111,17:51.8,17:51.1,17:52.1,53554,53604,put down olive oil,put-down,1,oil:olive,31,['oil:olive'],[31],P30_111_seq_00100
P30_111_429,P30,P30_111,18:01.4,17:59.5,18:03.5,53977,54172,spoon passata onto pizza base,spoon,16,passata,47,"['passata', 'base:pizza']","[47, 91]",P30_111_seq_00101
P30_111_434,P30,P30_111,18:24.1,18:21.7,18:24.8,55083,55241,put down pan,put-down,1,pan,5,['pan'],[5],P30_111_seq_00102
P30_111_437,P30,P30_111,18:39.6,18:37.9,18:48.3,55897,56417,spread passata mixture over pizza base,spread,27,mixture:passata,71,"['mixture:passata', 'base:pizza']","[71, 91]",P30_111_seq_00103
P30_111_440,P30,P30_111,18:52.3,18:51.6,19:05.8,56579,57292,sprinkle cheese over pizza base,sprinkle,42,cheese,32,"['cheese', 'base:pizza']","[32, 91]",P30_111_seq_00104
P30_111_445,P30,P30_111,19:52.3,19:50.7,19:52.3,59534,59615,take salami,take,0,salami,156,['salami'],[156],P30_111_seq_00105
P30_111_449,P30,P30_111,19:56.6,19:56.1,19:57.0,59805,59848,put salami packaging,put,1,packaging:salami,26,['packaging:salami'],[26],P30_111_seq_00106
P30_111_452,P30,P30_111,20:08.1,20:07.2,20:08.3,60361,60413,put salami piece on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]",P30_111_seq_00107
P30_111_458,P30,P30_111,20:17.8,20:17.0,20:18.4,60850,60917,put salami piece on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]",P30_111_seq_00108
P30_111_462,P30,P30_111,20:32.8,20:32.5,20:35.1,61622,61755,distribute pepper pieces onto pizza,distribute-onto,42,piece:pepper,37,"['piece:pepper', 'pizza']","[37, 91]",P30_111_seq_00109
P30_111_467,P30,P30_111,20:58.1,20:45.9,20:59.1,62297,62955,put onion pieces onto pizza,put-onto,1,piece:onion,16,"['piece:onion', 'pizza']","[16, 91]",P30_111_seq_00110
P30_111_473,P30,P30_111,21:26.4,21:23.9,21:36.3,64197,64814,put pepper pieces on pizza,put-on,1,piece:pepper,37,"['piece:pepper', 'pizza']","[37, 91]",P30_111_seq_00111
P30_111_476,P30,P30_111,21:46.8,21:44.1,21:46.7,65205,65334,pick up onion pieces,pick-up,0,piece:onion,16,['piece:onion'],[16],P30_111_seq_00112
P30_111_480,P30,P30_111,21:51.4,21:50.8,21:51.6,65540,65579,turn off tap,turn-off,8,tap,0,['tap'],[0],P30_111_seq_00113
P30_111_485,P30,P30_111,21:57.8,21:57.2,21:58.1,65859,65903,close fridge,close,4,fridge,12,['fridge'],[12],P30_111_seq_00114
P30_111_488,P30,P30_111,22:04.9,22:03.5,22:05.3,66177,66263,open cupboard,open,3,cupboard,3,['cupboard'],[3],P30_111_seq_00115
P30_111_49,P30,P30_111,01:26.9,01:26.1,01:26.9,4302,4344,turn on tap,turn-on,6,tap,0,['tap'],[0],P30_111_seq_00013
P30_111_493,P30,P30_111,22:18.9,22:18.3,22:19.1,66915,66954,close chilli flakes jar,close,4,jar:chilli:flake,40,['jar:chilli:flake'],[40],P30_111_seq_00116
P30_111_498,P30,P30_111,22:24.3,22:23.7,22:28.6,67184,67428,put tray of pizzas into oven,put-of,1,tray:pizza,35,"['tray:pizza', 'oven']","[35, 46]",P30_111_seq_00117
P30_111_502,P30,P30_111,22:53.1,22:45.2,22:46.0,68259,68302,pick,pick,0,cafetiere,50,['cafetiere'],[50],P30_111_seq_00118
P30_111_505,P30,P30_111,22:58.1,22:56.8,23:06.3,68838,69313,wipe wall,wipe,2,wall,242,['wall'],[242],P30_111_seq_00119
P30_111_510,P30,P30_111,23:34.6,23:32.7,23:35.3,70635,70766,wash sponge,wash,2,sponge,9,['sponge'],[9],P30_111_seq_00120
P30_111_518,P30,P30_111,23:43.1,23:42.3,23:49.8,71114,71491,wipe wall,wipe,2,wall,242,['wall'],[242],P30_111_seq_00121
P30_111_52,P30,P30_111,01:53.9,01:53.0,02:01.1,5650,6057,rinse hummus tub,rinse,2,tub:hummus,23,['tub:hummus'],[23],P30_111_seq_00014
P30_111_524,P30,P30_111,24:04.4,24:02.9,24:04.1,72146,72204,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5],P30_111_seq_00122
P30_111_528,P30,P30_111,24:07.6,24:06.6,24:08.3,72329,72414,wipe surface,wipe,2,surface,42,['surface'],[42],P30_111_seq_00123
P30_111_531,P30,P30_111,24:19.1,24:17.8,24:18.4,72889,72921,turn on tap,turn-on,6,tap,0,['tap'],[0],P30_111_seq_00124
P30_111_536,P30,P30_111,24:30.9,24:30.7,24:32.0,73536,73602,put spoon in drying rack,put-in,5,spoon,1,"['spoon', 'rack:drying']","[1, 110]",P30_111_seq_00125
P30_111_540,P30,P30_111,24:39.6,24:39.3,24:39.7,73964,73983,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],P30_111_seq_00126
