narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,combined_class
P11_102_57_1,P11,P11_102_57_1,00:00:00.000,00:00:00.000,00:00:01.433,1,86,rinse leek,rinse,2,leek,117,['leek'],[117],1,5.0,5.0,5.0,1.0,4.0,0.4256756756756756,2_117
P02_130_297,P02,P02_130,00:16:52.7,00:16:52.5,00:16:53.3,50625,50664,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,5.0,1.0,0_4
P04_04_25_2,P04,P04_04_25_2,00:00:00.000,00:00:00.000,00:00:02.133,1,128,dry frying pan,dry,14,pan:frying,5,['pan:frying'],[5],1,4.0,4.0,4.0,4.0,1.0,0.375,14_5
P04_03_0_0,P04,P04_03_0_0,00:00:00.000,00:00:00.000,00:00:01.250,1,75,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0_20
P01_09_452,P01,P01_09,00:32:17.1,00:32:17.3,00:32:19.8,116240,116386,flip aubergine,flip,22,aubergine,67,['aubergine'],[67],1,5.0,5.0,5.0,5.0,5.0,1.0,22_67
P30_05_568_1,P30,P30_05_568_1,00:00:00.000,00:00:00.000,00:00:01.966,1,118,continue skinning carrot,skin,19,carrot,41,['carrot'],[41],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,19_41
P02_01_22_2,P10,P10_04,00:35:14.7,00:34:57.7,00:34:58.4,125863,125902,put the garlic into the white pot,put-into,4,garlic,19,"['garlic', 'pot:white']","[51, 29]",0,5.0,4.0,5.0,5.0,5.0,0.0,4_19
P30_05_681_0,P30,P30_05_681_0,00:00:00.000,00:00:00.000,00:00:06.299,1,378,continue splitting fish,split,52,fish,119,['fish'],[119],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,52_119
P12_101_303_2,P06,P06_107,00:01:44.2,00:01:44.1,00:01:44.8,5206,5240,put down bowl,put-down,9,bowl,95,['bowl'],[7],0,5.0,5.0,4.0,5.0,5.0,0.0,9_95
P11_104_115_3,P02,P02_130,00:05:03.7,00:05:03.6,00:05:04.4,15180,15217,pick up chopping blades,pick-up,12,blade:chopping,119,['blade:chopping'],[4],0,5.0,5.0,5.0,4.0,5.0,0.0,12_119
P35_105_318_0,P35,P35_105_318_0,00:00:00.000,00:00:00.000,00:00:01.183,1,71,move pan,move,11,pan,5,['pan'],[5],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,11_5
P01_09_785_1,P01,P01_09_785_1,00:00:00.000,00:00:00.000,00:00:01.083,1,65,put plate into rack,put-into,5,plate,2,"['plate', 'rack']","[2, 110]",1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,5_2
P11_105_75,P11,P11_105,00:04:33.9,00:04:34.9,00:04:44.4,13744,14221,slice onion,slice,7,onion,16,['onion'],[16],1,3.0,5.0,4.0,5.0,4.0,0.7635135135135134,7_16
P25_107_31_0,P25,P25_107_31_0,00:00:00.000,00:00:00.000,00:00:01.283,1,77,put down plate,put-down,1,plate,2,['plate'],[2],1,5.0,1.0,4.0,4.0,4.0,0.3910256410256411,1_2
P03_04_333_2,P06,P06_01,00:00:21.3,00:00:20.8,00:00:22.3,1249,1339,open cupboard,open,1,cupboard,1,['cupboard'],[3],0,4.0,4.0,1.0,4.0,1.0,0.0,1_1
P08_21_273,P08,P08_21,00:19:04.9,00:19:03.5,00:19:05.0,68611,68702,get the ice piece,get,0,piece:ice,189,['piece:ice'],[189],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761904,0_189
P04_03_200_1,P04,P04_03_200_1,00:00:00.000,00:00:00.000,00:00:01.566,1,94,pick up second tupperware,pick-up,0,tupperware:second,23,['tupperware:second'],[23],1,4.0,3.0,4.0,1.0,3.0,0.326923076923077,0_23
P30_111_559_1,P30,P30_111_559_1,00:00:00.000,00:00:00.000,00:00:00.616,1,37,turn off tap,turn-off,8,tap,0,['tap'],[0],1,3.0,3.0,3.0,4.0,1.0,0.3055555555555556,8_0
P06_102_47_1,P06,P06_102_47_1,00:00:00.000,00:00:00.000,00:00:00.750,1,45,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0_7
P04_02_248_1,P04,P04_02_248_1,00:00:00.000,00:00:00.000,00:00:01.366,1,82,pick up sushi mat,pick-up,0,mat:sushi,259,['mat:sushi'],[259],1,3.0,5.0,4.0,5.0,1.0,0.3802521008403361,0_259
P11_105_75_2,P11,P11_105_75_2,00:00:00.000,00:00:00.000,00:00:07.950,1,477,slice onion,slice,7,onion,16,['onion'],[16],1,3.0,5.0,4.0,5.0,1.0,0.3802521008403361,7_16
P28_104_195_0,P28,P28_104_195_0,00:00:00.000,00:00:00.000,00:00:00.650,1,39,pour water,pour,9,water,27,['water'],[27],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,9_27
P24_05_63_2,P24,P24_05_63_2,00:00:00.000,00:00:00.000,00:00:05.633,1,338,close cupboard,close,4,cupboard,3,['cupboard'],[3],0,,,,,1.0,0.0,4_3
P35_105_150_0,P35,P35_105_150_0,00:00:00.000,00:00:00.000,00:00:03.700,1,222,pick up meat,pick-up,0,meat,28,['meat'],[28],1,4.0,1.0,5.0,4.0,5.0,0.4078947368421053,0_28
P06_113_116,P06,P06_113,00:04:55.710,00:04:54.65,00:04:55.90,14732,14794,put bottle in fridge,put-in,5,bottle,15,"['bottle', 'fridge']","[15, 12]",1,5.0,5.0,5.0,5.0,5.0,1.0,5_15
P12_101_399_2,P12,P12_101_399_2,00:00:00.000,00:00:00.000,00:00:06.016,1,361,scrape up remaining onions from frying pan into saucepan with soup,scrape-up,25,onion:remaining,16,"['onion:remaining', 'pan:frying', 'saucepan', 'soup']","[16, 5, 5, 126]",1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,25_16
P11_104_157_0,P11,P11_104_157_0,00:00:00.000,00:00:00.000,00:00:04.066,1,244,put down black bean sauce,put-down,1,sauce:black:bean,47,['sauce:black:bean'],[47],1,5.0,1.0,3.0,4.0,4.0,0.3647540983606557,1_47
P27_101_345_1,P27,P27_101_345_1,00:00:00.000,00:00:00.000,00:00:00.416,1,25,open garbage bin,open,3,bin:garbage,36,['bin:garbage'],[36],1,4.0,5.0,5.0,5.0,1.0,0.4256756756756756,3_36
P04_05_23_1,P04,P04_05_23_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,turn paneer,turn,23,paneer,32,['paneer'],[32],1,5.0,5.0,4.0,1.0,5.0,0.4256756756756756,23_32
P27_101_135_1,P27,P27_101_135_1,00:00:00.000,00:00:00.000,00:00:00.766,1,46,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0_1
P12_101_44,P12,P12_101,00:01:49.2,00:01:47.4,00:01:50.6,5370,5529,take out tea from cupboard,take-out,12,tea,132,"['tea', 'cupboard']","[132, 3]",1,5.0,4.0,4.0,4.0,3.0,0.7240259740259741,12_132
P03_113_46,P03,P03_113,00:01:50.6,00:01:50.5,00:01:52.4,5523,5618,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,6_0
P30_101_143_1,P30,P30_101_143_1,00:00:00.000,00:00:00.000,00:00:01.083,1,65,empty washing up bowl,empty,20,bowl:washing:up,7,['bowl:washing:up'],[7],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,20_7
P30_107_627_3,P02,P02_122,00:07:54.4,00:07:54.1,00:07:55.6,23707,23779,pick up chopping board,pick-up,7,board:chopping,62,['board:chopping'],[18],0,4.0,4.0,5.0,5.0,5.0,0.0,7_62
P04_110_372_0,P04,P04_110_372_0,00:00:00.000,00:00:00.000,00:00:00.950,1,57,pick up ball of dough,pick-up,0,ball:dough,25,['ball:dough'],[25],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0_25
P06_101_256_1,P06,P06_101_256_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,unwrap stock cube,unwrap,84,cube:stock,95,['cube:stock'],[95],1,3.0,4.0,3.0,1.0,3.0,0.3055555555555556,84_95
P27_101_289_2,P08,P08_21,00:01:22.9,00:01:22.3,00:01:24.6,4940,5077,place lid on counter top,place-on,0,lid,5,"['lid', 'top:counter']","[6, 42]",0,4.0,4.0,5.0,4.0,4.0,0.0,0_5
P03_112_140,P03,P03_112,00:05:21.6,00:05:21.6,00:05:22.2,16080,16112,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,5.0,5.0,5.0,5.0,1.0,8_0
P04_12_13_2,P24,P24_05,00:25:39.2,00:25:38.7,00:25:42.3,92319,92538,pick up spoon,pick-up,0,spoon,85,['spoon'],[1],0,5.0,5.0,4.0,5.0,5.0,0.0,0_85
P01_05_195_0,P01,P01_05_195_0,00:00:00.000,00:00:00.000,00:00:02.950,1,177,take lighter,take,0,lighter,130,['lighter'],[130],1,4.0,1.0,3.0,4.0,3.0,0.326923076923077,0_130
P04_02_101_3,P08,P08_21,00:01:57.6,00:01:59.2,00:02:01.5,7153,7288,place plates in cupboard,place-in,12,plate,139,"['plate', 'cupboard']","[2, 3]",0,4.0,5.0,4.0,4.0,4.0,0.0,12_139
P10_04_262_1,P10,P10_04_262_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,put the green bean into another pot,put-into,5,bean:green,185,"['bean:green', 'pot']","[185, 29]",1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,5_185
P04_110_161_3,P12,P12_101,00:00:07.7,00:00:07.2,00:00:09.0,360,449,wash knives,wash,0,knife,20,['knife'],[4],0,5.0,4.0,4.0,4.0,4.0,0.0,0_20
P01_07_28_0,P01,P01_07_28_0,00:00:00.000,00:00:00.000,00:00:01.483,1,89,put fry pan into cupboard.,put-into,5,pan:fry,5,"['pan:fry', 'cupboard']","[5, 3]",1,2.0,1.0,3.0,3.0,2.0,0.21875,5_5
P04_109_138_1,P04,P04_109_138_1,00:00:00.000,00:00:00.000,00:00:02.649,1,159,slice cucumber,slice,7,cucumber,72,['cucumber'],[72],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,7_72
P06_101_282,P06,P06_101,00:20:52.4,00:20:49.2,00:20:52.9,62461,62646,take out tray,take-out,12,tray,35,['tray'],[35],1,4.0,5.0,5.0,5.0,4.0,0.8863636363636362,12_35
P04_109_227_0,P04,P04_109_227_0,00:00:00.000,00:00:00.000,00:00:01.383,1,83,take clip off sugar packet,take,0,clip,129,"['clip', 'packet:sugar']","[129, 26]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0_129
P02_130_147_2,P01,P01_01,00:07:46.5,00:07:49.1,00:07:50.3,28148,28219,take glass,take,1,glass,230,['glass'],[10],0,5.0,5.0,5.0,5.0,5.0,0.0,1_230
P04_04_18,P04,P04_04,00:01:09.7,00:01:10.2,00:01:12.6,4212,4357,turn on dishwasher,turn-on,6,dishwasher,70,['dishwasher'],[70],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761904,6_70
P22_117_39,P22,P22_117,00:01:07.6,00:01:06.4,00:01:07.3,3321,3364,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,5.0,5.0,5.0,5.0,1.0,3_3
P22_07_5,P22,P22_07,00:00:10.3,00:00:09.6,00:00:10.6,577,633,pick up paper,pick-up,0,paper,49,['paper'],[49],1,5.0,5.0,5.0,5.0,2.0,0.7115384615384615,0_49
P01_09_221,P01,P01_09,00:17:02.3,00:17:02.3,00:17:03.1,61338,61383,take knife,take,0,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,5.0,1.0,0_4
P27_101_22_0,P27,P27_101_22_0,00:00:00.000,00:00:00.000,00:00:00.616,1,37,pick up lid,pick-up,0,lid,6,['lid'],[6],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0_6
P02_03_316_1,P02,P02_03_316_1,00:00:00.000,00:00:00.000,00:00:00.916,1,55,increase heat,increase,70,heat,65,['heat'],[65],1,5.0,4.0,5.0,5.0,1.0,0.4256756756756756,70_65
P12_101_395_1,P12,P12_101_395_1,00:00:00.000,00:00:00.000,00:00:01.283,1,77,taste soup,taste,35,soup,126,['soup'],[126],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,35_126
P30_111_199_0,P30,P30_111_199_0,00:00:00.000,00:00:00.000,00:00:01.733,1,104,fill bottle with water,fill-with,26,bottle,15,"['bottle', 'water']","[15, 27]",1,4.0,1.0,4.0,4.0,3.0,0.35,26_15
P01_01_161_1,P01,P01_01_161_1,00:00:00.000,00:00:00.000,00:00:01.533,1,92,open salt,open,3,salt,38,['salt'],[38],1,4.0,4.0,4.0,5.0,1.0,0.3910256410256411,3_38
P24_03_41_1,P24,P24_03_41_1,00:00:00.000,00:00:00.000,00:00:01.083,1,65,put down glass,put-down,1,glass,10,['glass'],[10],1,4.0,4.0,5.0,1.0,5.0,0.4078947368421053,1_10
P02_118_13_0,P02,P02_118_13_0,00:00:00.000,00:00:00.000,00:00:05.200,1,312,put butter cubes in bowl,put,1,cube:butter,78,"['cube:butter', 'bowl']","[78, 7]",1,5.0,1.0,5.0,4.0,5.0,0.4256756756756756,1_78
P04_03_206_1,P04,P04_03_206_1,00:00:00.000,00:00:00.000,00:00:01.316,1,79,close tupperware,close,4,tupperware,23,['tupperware'],[23],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,4_23
P08_23_173,P08,P08_23,00:16:18.040,00:16:16.64,00:16:18.24,58598,58694,open microwave,open,3,microwave,90,['microwave'],[90],1,5.0,5.0,5.0,5.0,5.0,1.0,3_90
P28_14_32_2,P28,P28_14_32_2,00:00:00.000,00:00:00.000,00:00:03.000,1,180,put cheese in bread,put-in,5,cheese,32,"['cheese', 'bread']","[32, 33]",1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,5_32
P01_09_552,P01,P01_09,00:38:42.7,00:38:40.6,00:38:57.0,139237,140220,open mozzarella bag,open,3,bag:mozzarella,19,['bag:mozzarella'],[19],1,5.0,5.0,5.0,5.0,5.0,1.0,3_19
P06_101_363_2,P04,P04_114,00:01:44.6,00:01:43.8,00:01:44.7,5189,5235,take sheath off knife,take-off,1,sheath,1,"['sheath', 'knife']","[89, 4]",0,5.0,4.0,5.0,4.0,4.0,0.0,1_1
P12_02_155_2,P12,P12_02_155_2,00:00:00.000,00:00:00.000,00:00:04.099,1,246,put salt back,put,1,salt,38,['salt'],[38],1,4.0,4.0,4.0,3.0,1.0,0.35,1_38
P04_110_143_3,P06,P06_101,00:18:09.4,00:18:07.1,00:18:16.7,54355,54833,unwrap stock cube,unwrap,7,cube:stock,14,['cube:stock'],[95],0,3.0,4.0,3.0,4.0,3.0,0.0,7_14
P12_101_293_0,P12,P12_101_293_0,00:00:00.000,00:00:00.000,00:00:00.766,1,46,pick up stock from countertop,pick-up,0,stock,95,"['stock', 'countertop']","[95, 42]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0_95
P28_109_12,P28,P28_109,00:00:47.654,00:00:47.43,00:00:48.15,2371,2407,put honey,put,1,honey,115,['honey'],[115],1,3.0,5.0,3.0,4.0,4.0,0.6646341463414634,1_115
P06_09_37,P06,P06_09,00:08:48.3,00:08:46.9,00:08:48.6,31615,31714,change temperature,change,17,temperature,65,['temperature'],[65],1,5.0,5.0,5.0,5.0,5.0,1.0,17_65
P22_117_351_2,P24,P24_08,00:23:01.2,00:23:01.3,00:23:02.4,82876,82946,put pan,put,6,pan,0,['pan'],[5],0,5.0,5.0,5.0,5.0,5.0,0.0,6_0
P01_09_452_2,P01,P01_09_452_2,00:00:00.000,00:00:00.000,00:00:02.433,1,146,flip aubergine,flip,22,aubergine,67,['aubergine'],[67],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,22_67
P22_07_597_3,P07,P07_05,00:01:21.220,00:01:33.16,00:01:36.65,5589,5799,put pan on stove,put-on,2,pan,24,"['pan', 'stove']","[5, 24]",0,5.0,3.0,5.0,5.0,4.0,0.0,2_24
P24_08_204_2,P24,P24_08_204_2,00:00:00.000,00:00:00.000,00:00:02.233,1,134,close freezer,close,4,freezer,113,['freezer'],[113],1,4.0,4.0,2.0,2.0,1.0,0.25,4_113
P30_111_396_3,P23,P23_102,00:11:16.851,00:11:16.93,00:11:19.05,33846,33952,put bag,put,12,bag,37,['bag'],[19],0,5.0,5.0,5.0,5.0,5.0,0.0,12_37
P30_05_216_1,P30,P30_05_216_1,00:00:00.000,00:00:00.000,00:00:02.216,1,133,stir food,stir,10,food,34,['food'],[34],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,10_34
P28_06_89_0,P28,P28_06_89_0,00:00:00.000,00:00:00.000,00:00:02.583,1,155,empty water in tray,empty,20,water,27,"['water', 'tray']","[27, 35]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,20_27
P08_21_108_3,P04,P04_110,00:05:47.1,00:05:45.7,00:05:47.1,17285,17355,open steamed bun,open,21,bun:steamed,127,['bun:steamed'],[33],0,5.0,4.0,5.0,5.0,5.0,0.0,21_127
P02_135_113_1,P02,P02_135_113_1,00:00:00.000,00:00:00.000,00:00:01.399,1,84,pick up coffee mug,pick-up,0,mug:coffee,13,['mug:coffee'],[13],1,4.0,4.0,2.0,2.0,1.0,0.25,0_13
P26_17_10_2,P02,P02_128,00:00:27.2,00:00:27.2,00:00:28.1,1359,1403,put down bowl,put-down,1,bowl,6,['bowl'],[7],0,5.0,5.0,5.0,5.0,5.0,0.0,1_6
P30_111_78_0,P30,P30_111_78_0,00:00:00.000,00:00:00.000,00:00:01.250,1,75,take olive oil from cupboard,take-from,0,oil:olive,31,"['oil:olive', 'cupboard']","[31, 3]",1,3.0,1.0,4.0,3.0,3.0,0.3055555555555556,0_31
P04_121_64_3,P12,P12_101,00:18:22.7,00:18:05.8,00:18:25.1,54290,55254,reading instructions from box,read,10,instruction,81,"['instruction', 'box']","[149, 23]",0,5.0,5.0,5.0,5.0,4.0,0.0,10_81
P28_103_22_3,P30,P30_05,00:19:56.0,00:19:50.8,00:19:51.6,71450,71495,open box,open,12,box,41,['box'],[23],0,5.0,5.0,4.0,5.0,5.0,0.0,12_41
P03_101_160_2,P03,P03_101_160_2,00:00:00.000,00:00:00.000,00:00:02.466,1,148,rinse out sponge,rinse-out,2,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,5.0,1.0,0.4256756756756756,2_9
P04_03_124_0,P04,P04_03_124_0,00:00:00.000,00:00:00.000,00:00:01.783,1,107,pick up slice,pick-up,0,omelette,162,['omelette'],[162],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0_162
P35_103_150_2,P30,P30_107,00:10:26.4,00:10:26.3,00:10:27.7,31315,31386,pick up colander,pick-up,2,colander,39,['colander'],[39],0,5.0,5.0,5.0,5.0,5.0,0.0,2_39
P02_130_113_0,P02,P02_130_113_0,00:00:00.000,00:00:00.000,00:00:03.433,1,206,open biscuit packaging,open,3,packaging:biscuit,26,['packaging:biscuit'],[26],1,4.0,1.0,5.0,4.0,4.0,0.3910256410256411,3_26
P04_109_193_1,P04,P04_109_193_1,00:00:00.000,00:00:00.000,00:00:01.266,1,76,hold piece of cucumber,hold,34,piece:cucumber,72,['piece:cucumber'],[72],1,5.0,5.0,3.0,5.0,1.0,0.396551724137931,34_72
P25_107_211_1,P25,P25_107_211_1,00:00:00.000,00:00:00.000,00:00:00.900,1,54,put down aubergine,put-down,1,aubergine,67,['aubergine'],[67],1,5.0,5.0,4.0,3.0,1.0,0.3802521008403361,1_67
P30_111_358_2,P04,P04_110,00:10:02.1,00:10:02.0,00:10:02.8,30099,30138,pick up bowl,pick-up,1,bowl,10,['bowl'],[7],0,5.0,5.0,5.0,5.0,5.0,0.0,1_10
P03_101_26_0,P03,P03_101_26_0,00:00:00.000,00:00:00.000,00:00:01.383,1,83,test water temperature,test,24,temperature:water,65,['temperature:water'],[65],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,24_65
P10_04_480_0,P10,P10_04_480_0,00:00:00.000,00:00:00.000,00:00:03.183,1,191,put some cleaning liquids on the clothes,put-on,1,liquid:cleaning,22,"['liquid:cleaning', 'clothes']","[22, 73]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,1_22
P04_110_80,P04,P04_110,00:03:09.4,00:03:08.2,00:03:10.1,9412,9506,pick up rice vinegar,pick-up,0,vinegar:rice,134,['vinegar:rice'],[134],1,4.0,4.0,4.0,5.0,4.0,0.7916666666666667,0_134
P35_105_289_2,P28,P28_103,00:19:43.7,00:19:43.4,00:19:45.3,59170,59265,take oven glove,take,1,glove:oven,1,['glove:oven'],[60],0,5.0,5.0,5.0,5.0,5.0,0.0,1_1
P29_03_390,P29,P29_03,00:24:55.299,00:24:56.50,00:24:57.36,89790,89841,pick up masher,pick-up,0,masher,251,['masher'],[251],1,5.0,5.0,5.0,5.0,5.0,1.0,0_251
P12_101_0_0,P12,P12_101_0_0,00:00:00.000,00:00:00.000,00:00:00.916,1,55,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,6_0
P37_101_349_1,P37,P37_101_349_1,00:00:00.000,00:00:00.000,00:00:01.616,1,97,cut cucumbers,cut,7,cucumber,72,['cucumber'],[72],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,7_72
P02_118_135_0,P02,P02_118_135_0,00:00:00.000,00:00:00.000,00:00:00.800,1,48,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],1,5.0,1.0,2.0,5.0,5.0,0.3452380952380952,0_9
P04_03_206,P04,P04_03,00:12:37.9,00:12:37.3,00:12:39.9,45436,45595,close tupperware,close,4,tupperware,23,['tupperware'],[23],1,5.0,5.0,5.0,5.0,5.0,1.0,4_23
P30_111_584_1,P30,P30_111_584_1,00:00:00.000,00:00:00.000,00:00:02.916,1,175,pour tonic water into glass,pour-into,9,water:tonic,27,"['water:tonic', 'glass']","[27, 10]",1,5.0,4.0,5.0,1.0,4.0,0.4078947368421053,9_27
P28_101_54_1,P28,P28_101_54_1,00:00:00.000,00:00:00.000,00:00:00.866,1,52,take mozzarella,take,0,mozzarella,32,['mozzarella'],[32],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,0_32
P28_14_46,P28,P28_14,00:02:28.2,00:02:28.3,00:02:29.1,8896,8945,put salt in cupboard,put-in,5,salt,38,"['salt', 'cupboard']","[38, 3]",1,4.0,5.0,4.0,4.0,3.0,0.7240259740259741,5_38
P02_130_160_1,P02,P02_130_160_1,00:00:00.000,00:00:00.000,00:00:01.316,1,79,pick up butter,pick-up,0,butter,78,['butter'],[78],1,4.0,4.0,4.0,4.0,1.0,0.375,0_78
P08_21_283_0,P08,P08_21_283_0,00:00:00.000,00:00:00.000,00:00:00.616,1,37,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,1.0,5.0,4.0,5.0,0.4256756756756756,3_3
P22_117_390_1,P22,P22_117_390_1,00:00:00.000,00:00:00.000,00:00:01.866,1,112,dry hands,dry,14,hand,11,['hand'],[11],1,5.0,5.0,5.0,1.0,5.0,0.4444444444444444,14_11
P37_101_346_0,P37,P37_101_346_0,00:00:00.000,00:00:00.000,00:00:02.216,1,133,put coriander in pot,put-in,5,coriander,173,"['coriander', 'pot']","[173, 29]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,5_173
P06_101_363_1,P06,P06_101_363_1,00:00:00.000,00:00:00.000,00:00:01.116,1,67,put spoon down,put-down,1,spoon,1,['spoon'],[1],1,2.0,4.0,3.0,4.0,1.0,0.2857142857142857,1_1
P24_08_107_0,P24,P24_08_107_0,00:00:00.000,00:00:00.000,00:00:00.866,1,52,throw away olive seeds,throw,13,seed:olive,122,['seed:olive'],[122],1,5.0,1.0,5.0,5.0,4.0,0.4256756756756756,13_122
P01_01_23,P01,P01_01,00:00:59.1,00:00:59.1,00:01:02.3,3543,3738,open tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761904,6_0
P04_110_288_2,P26,P26_110,00:04:08.6,00:04:06.9,00:04:09.2,12346,12459,pick up pasta,pick-up,0,pasta,1,['pasta'],[45],0,4.0,3.0,5.0,5.0,5.0,0.0,0_1
P15_02_46_1,P15,P15_02_46_1,00:00:00.000,00:00:00.000,00:00:03.000,1,180,stir potatoes,stir,10,potato,30,['potato'],[30],1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,10_30
P08_19_19_0,P08,P08_19_19_0,00:00:00.000,00:00:00.000,00:00:01.033,1,62,wash hands,wash,2,hand,11,['hand'],[11],1,5.0,1.0,5.0,4.0,5.0,0.4256756756756756,2_11
P06_07_63_0,P06,P06_07_63_0,00:00:00.000,00:00:00.000,00:00:06.000,1,360,take tray from under pizza,take-from,0,tray,35,"['tray', 'pizza']","[35, 91]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,0_35
P37_102_49_1,P37,P37_102_49_1,00:00:00.000,00:00:00.000,00:00:01.116,1,67,cut carrots,cut,7,carrot,41,['carrot'],[41],1,4.0,4.0,5.0,1.0,4.0,0.3910256410256411,7_41
P30_05_572_0,P30,P30_05_572_0,00:00:00.000,00:00:00.000,00:00:00.916,1,55,put carrot in box,put-in,5,carrot,41,"['carrot', 'box']","[41, 23]",1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,5_41
P04_04_18_1,P04,P04_04_18_1,00:00:00.000,00:00:00.000,00:00:01.199,1,72,turn on dishwasher,turn-on,6,dishwasher,70,['dishwasher'],[70],1,5.0,4.0,5.0,1.0,5.0,0.4256756756756756,6_70
P03_101_128_1,P03,P03_101_128_1,00:00:00.000,00:00:00.000,00:00:00.733,1,44,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9],1,4.0,4.0,4.0,4.0,1.0,0.375,18_9
P26_02_19_0,P26,P26_02_19_0,00:00:00.000,00:00:00.000,00:00:01.000,1,60,place salt,place,1,salt,38,['salt'],[38],1,5.0,1.0,4.0,5.0,5.0,0.4256756756756756,1_38
P08_21_152_0,P08,P08_21_152_0,00:00:00.000,00:00:00.000,00:00:06.033,1,362,choose eggs,choose,85,egg,53,['egg'],[53],1,5.0,1.0,5.0,5.0,5.0,0.4444444444444444,85_53
P04_121_198_1,P04,P04_121_198_1,00:00:00.000,00:00:00.000,00:00:00.616,1,37,lift up rice cooker bowl,lift-up,33,bowl:rice:cooker,7,['bowl:rice:cooker'],[7],1,4.0,3.0,4.0,3.0,1.0,0.326923076923077,33_7
P24_05_270_2,P27,P27_101,00:10:59.9,00:10:59.1,00:10:59.6,32957,32981,turn on tap,turn-on,1,tap,23,['tap'],[0],0,5.0,5.0,4.0,5.0,5.0,0.0,1_23
P03_101_81_3,P02,P02_03,00:05:51.0,00:05:49.9,00:05:57.6,20995,21453,put pot on stove,put-on,2,pot,36,"['pot', 'stove']","[29, 24]",0,5.0,5.0,4.0,5.0,5.0,0.0,2_36
P30_111_488_1,P30,P30_111_488_1,00:00:00.000,00:00:00.000,00:00:01.433,1,86,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,4.0,4.0,4.0,5.0,1.0,0.3910256410256411,3_3
P30_111_324_2,P30,P30_111_324_2,00:00:00.000,00:00:00.000,00:00:08.516,1,511,rinse plate,rinse,2,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,1.0,0.4444444444444444,2_2
P12_101_367,P12,P12_101,00:22:32.7,00:22:32.4,00:22:34.4,67619,67719,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,5.0,4.0,4.0,3.0,0.7635135135135134,3_3
