narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score,tsn_top1_action,tsn_top5_action,tsn_top1_verb,tsn_top5_verb,tsn_top1_noun,tsn_top5_noun,avion_top1_action,avion_top5_action,avion_top1_verb,avion_top5_verb,avion_top1_noun,avion_top5_noun
P27_101_331_3,P02,P02_03,00:00:03.8,00:00:02.8,00:00:05.2,165,315,open bag,open,2,bag,2,['bag'],[19],0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
P27_101_342_2,P25,P25_107,00:28:08.6,00:28:05.6,00:28:10.7,84279,84534,flip aubergine,flip,4,aubergine,36,['aubergine'],[67],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P27_101_345_2,P01,P01_01,00:01:40.2,00:01:43.0,00:01:43.8,6181,6226,close cupboard,close,3,cupboard,36,['cupboard'],[3],0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_374_2,P04,P04_121,00:08:15.1,00:08:14.0,00:08:16.1,24702,24807,pick up tea towel,pick-up,4,towel:tea,3,['towel:tea'],[52],0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P27_101_392_3,P03,P03_04,00:25:04.7,00:25:02.1,00:25:02.9,90123,90176,grab can,grab,2,can,10,['can'],[61],0,3.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_407_2,P30,P30_101,00:01:48.3,00:01:44.3,00:01:48.0,5214,5402,put down plate,put-down,1,plate,35,['plate'],[2],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P27_101_411_3,P10,P10_04,00:35:14.7,00:34:57.7,00:34:58.4,125863,125902,put the garlic into the white pot,put-into,2,garlic,42,"['garlic', 'pot:white']","[51, 29]",0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_419_2,P01,P01_05,00:18:29.9,00:18:19.8,00:18:26.7,65986,66404,turn sausage,turn,0,sausage,22,['sausage'],[86],0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_469_2,P02,P02_121,00:01:11.2,00:01:04.3,00:01:05.9,3213,3294,turn baking paper,turn,0,paper:baking,104,['paper:baking'],[49],0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_48_2,P22,P22_117,00:01:07.6,00:01:06.4,00:01:07.3,3321,3364,open cupboard,open,1,cupboard,10,['cupboard'],[3],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_66_2,P28,P28_14,00:02:28.2,00:02:28.3,00:02:29.1,8896,8945,put salt in cupboard,put-in,1,salt,109,"['salt', 'cupboard']","[38, 3]",0,4.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_81_3,P03,P03_112,00:03:57.355,00:03:56.32,00:03:57.48,11816,11874,push air out of cheese bag,push-out,1,air,35,"['air', 'bag:cheese']","[238, 19]",0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_92_2,P04,P04_118,00:00:54.350,00:00:53.05,00:00:54.60,2652,2730,take instruction booklet,take,4,booklet:instruction,8,['booklet:instruction'],[140],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_101_95_3,P12,P12_02,00:12:33.0,00:12:27.2,00:12:34.2,44832,45254,move onion,move,2,onion,11,['onion'],[16],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P27_103_152_2,P13,P13_10,00:02:12.9,00:02:12.1,00:02:14.9,7925,8091,put tomato can in refrigerator,put-in,15,tomato,21,"['tomato', 'refrigerator']","[43, 12]",0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P27_103_200_1,P22,P22_08,00:03:03.650,00:03:02.77,00:03:04.14,10966,11048,put down down plate,put-down,9,plate,75,['plate'],[2],0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P27_103_60_1,P24,P24_08,00:10:09.2,00:10:08.2,00:10:16.1,36489,36967,turn onion,turn,23,onion,49,['onion'],[16],0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_02_146_1,P22,P22_07,00:29:45.2,00:29:43.5,00:29:45.1,107007,107106,move lid,move,56,lid,9,['lid'],[6],0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_06_140_2,P03,P03_101,00:09:06.9,00:09:06.7,00:09:07.8,27333,27387,pick up bread,pick-up,3,bread,46,['bread'],[33],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_06_19_2,P24,P24_05,00:20:34.9,00:20:34.1,00:20:38.0,74047,74280,close oil bottle,close,3,bottle:oil,3,['bottle:oil'],[15],0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_06_4_3,P02,P02_130,00:01:49.2,00:01:48.8,00:01:50.4,5442,5517,put down chopping blades,put-down,2,blade:chopping,18,['blade:chopping'],[4],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_06_68_2,P24,P24_05,00:02:00.1,00:01:58.2,00:02:01.8,7089,7305,open pasta,open,3,pasta,3,['pasta'],[45],0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P28_06_81_2,P03,P03_112,00:05:21.6,00:05:21.6,00:05:22.2,16080,16112,turn off tap,turn-off,13,tap,26,['tap'],[0],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_06_85_2,P10,P10_04,00:20:16.330,00:20:22.09,00:20:26.81,73325,73608,cover it,cover,6,sauce,0,['sauce'],[47],0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_06_89_3,P11,P11_101,00:02:02.4,00:02:02.1,00:02:03.3,6106,6163,open drawer,open,20,drawer,27,['drawer'],[8],0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_09_104_2,P04,P04_110,00:04:55.9,00:04:55.1,00:04:55.9,14755,14796,pick up rice cooker lid,pick-up,2,lid:rice:cooker,4,['lid:rice:cooker'],[6],0,5.0,5.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
P28_101_10_2,P08,P08_21,00:05:10.4,00:05:10.7,00:05:12.5,18641,18748,place lid back,place,3,lid,3,['lid'],[6],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
P28_101_41_2,P05,P05_01,00:00:02.0,00:00:01.9,00:00:03.7,115,221,take kettle,take,0,kettle,4,['kettle'],[44],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
P28_101_44_2,P03,P03_19,00:02:47.200,00:02:45.51,00:02:48.41,9930,10104,close bottle,close,5,bottle,33,['bottle'],[15],0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_101_54_2,P37,P37_101,00:02:41.9,00:02:39.2,00:02:42.9,7962,8147,wash hands,wash,0,hand,32,['hand'],[11],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_101_80_3,P28,P28_103,00:27:54.9,00:27:53.9,00:27:56.9,83694,83846,close paprika,close,1,paprika,51,['paprika'],[206],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_101_93_2,P06,P06_101,00:15:19.4,00:15:19.3,00:15:19.9,45964,45994,put down can,put-down,2,can,4,['can'],[61],0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
P28_103_101_3,P30,P30_101,00:03:23.4,00:03:22.7,00:03:24.1,10133,10206,put knife into drying rack,put-into,1,knife,2,"['knife', 'rack:drying']","[4, 110]",0,5.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_104_3,P30,P30_107,00:16:16.8,00:16:13.1,00:16:15.1,48657,48757,take broccoli piece,take,7,piece:broccoli,41,['piece:broccoli'],[101],0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_103_118_3,P35,P35_105,00:26:36.9,00:26:34.0,00:26:36.7,79700,79835,pick up pan,pick-up,7,pan,16,['pan'],[5],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_103_130_2,P01,P01_105,00:03:11.100,00:03:10.95,00:03:11.45,9547,9572,put courgette dice into wok,put-into,0,dice:courgette,38,"['dice:courgette', 'wok']","[76, 5]",0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_137_3,P04,P04_03,00:08:43.9,00:08:41.7,00:08:46.5,31304,31591,rearrange egg,rearrange,1,egg,31,['egg'],[53],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_150_2,P04,P04_101,00:07:04.1,00:07:03.0,00:07:15.9,21147,21794,dry mug,dry,13,mug,15,['mug'],[13],0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_103_166_3,P30,P30_111,00:24:30.9,00:24:30.7,00:24:32.0,73536,73602,put spoon in drying rack,put-in,10,spoon,94,"['spoon', 'rack:drying']","[1, 110]",0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_103_184_2,P08,P08_05,00:27:47.419,00:27:46.79,00:27:48.16,100007,100089,wash tomatoes,wash,0,tomato,60,['tomato'],[43],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_200_2,P30,P30_111,00:05:05.6,00:05:02.6,00:05:09.4,15130,15472,scrape garlic skin pieces into hand,scrape-into,0,piece:skin,60,"['piece:skin', 'hand']","[48, 11]",0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_22_3,P30,P30_05,00:19:56.0,00:19:50.8,00:19:51.6,71450,71495,open box,open,12,box,41,['box'],[23],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_103_235_2,P02,P02_124,00:03:40.2,00:03:39.6,00:03:41.0,10979,11050,put box in cupboard,put-in,1,box,60,"['box', 'cupboard']","[23, 3]",0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_271_2,P02,P02_130,00:09:23.7,00:09:23.3,00:09:24.5,28164,28224,put down wooden spoon,put-down,0,spoon:wooden,37,['spoon:wooden'],[1],0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_277_3,P06,P06_101,00:14:05.7,00:14:04.4,00:14:10.7,42218,42537,pour chopped tomatoes into pan,pour-into,4,tomato:chopped,206,"['tomato:chopped', 'pan']","[43, 5]",0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_103_289_3,P27,P27_101,00:11:33.1,00:11:32.2,00:11:36.7,34611,34834,wash spoon,wash,0,spoon,6,['spoon'],[1],0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_33_2,P28,P28_108,00:00:03.164,00:00:02.68,00:00:03.58,134,179,take fork,take,0,fork,30,['fork'],[14],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P28_103_60_2,P28,P28_103,00:24:23.7,00:24:24.0,00:24:25.6,73200,73282,put oven glove,put,2,glove:oven,87,['glove:oven'],[60],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_68_3,P02,P02_124,00:00:19.2,00:00:18.7,00:00:20.5,935,1027,put down washing powder,put-down,13,powder:washing,54,['powder:washing'],[234],0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_103_79_3,P30,P30_107,00:12:06.1,00:12:05.6,00:12:06.4,36281,36317,take colander,take,19,colander,51,['colander'],[39],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_103_83_3,P08,P08_21,00:16:25.7,00:16:28.3,00:16:29.1,59299,59346,open fridge,open,2,fridge,16,['fridge'],[12],0,5.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_103_87_3,P24,P24_08,00:09:00.2,00:08:59.1,00:09:01.7,32346,32504,close fridge,close,1,fridge,16,['fridge'],[12],0,3.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_104_128_1,P04,P04_03,00:11:57.7,00:11:55.3,00:11:58.5,42919,43110,put carrot in lunch box,put-in,0,carrot,20,"['carrot', 'box:lunch']","[41, 23]",0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
P28_104_195_1,P22,P22_117,00:04:37.6,00:04:37.5,00:04:38.1,13875,13904,turn on tap,turn-on,9,tap,27,['tap'],[0],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_108_0_1,P04,P04_121,00:12:20.100,00:12:21.19,00:12:31.33,37059,37566,scour bowl,scour,0,bowl,14,['bowl'],[7],0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_109_12_2,P04,P04_110,00:07:43.4,00:07:41.2,00:07:41.9,23060,23095,move piece of tofu with spatula,move-with,1,piece:tofu,115,"['piece:tofu', 'spatula']","[81, 20]",0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_109_13_2,P01,P01_09,00:42:22.8,00:42:23.1,00:42:24.2,152586,152650,put down sauce,put-down,3,sauce,12,['sauce'],[47],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_109_34_2,P04,P04_102,00:01:59.350,00:01:59.31,00:02:01.11,5965,6055,open quorn sausages,open,0,sausage:quorn,13,['sausage:quorn'],[86],0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_109_38_3,P12,P12_101,00:33:03.9,00:33:04.0,00:33:04.2,99199,99212,close tap,turn-off,3,tap,209,['tap'],[0],0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_110_0_2,P02,P02_128,00:00:55.7,00:00:55.6,00:00:57.0,2779,2851,empty milk bottle,empty,3,bottle:milk,124,['bottle:milk'],[15],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_110_11_2,P24,P24_05,00:08:45.0,00:08:43.7,00:08:44.6,31420,31479,put chopping board,put,0,board:chopping,73,['board:chopping'],[18],0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_111_195_2,P02,P02_120,00:02:55.908,00:02:55.50,00:02:56.83,8775,8841,open fridge,open,5,fridge,178,['fridge'],[12],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_111_35_1,P31,P31_05,00:01:27.570,00:01:27.84,00:01:30.69,5270,5441,take cup,take,0,cup,39,['cup'],[13],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P28_112_17_2,P12,P12_02,00:11:57.9,00:11:56.1,00:11:58.0,42967,43078,press parsley,press,0,parsley,73,['parsley'],[169],0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_112_20_3,P22,P22_111,00:13:35.351,00:13:33.50,00:13:35.24,40675,40762,adjust hob,adjust,1,hob,73,['hob'],[24],0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_112_34_2,P01,P01_09,00:32:17.1,00:32:17.3,00:32:19.8,116240,116386,flip aubergine,flip,4,aubergine,3,['aubergine'],[67],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P28_112_42_2,P12,P12_101,00:27:11.2,00:27:10.7,00:27:12.5,81537,81626,wash hands,wash,4,hand,3,['hand'],[11],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
P28_112_51_2,P02,P02_01,00:00:03.2,00:00:02.3,00:00:04.0,138,240,walk to sink,walk,1,sink,22,['sink'],[63],0,5.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_112_61_2,P03,P03_04,00:19:14.9,00:19:12.4,00:19:13.2,69143,69190,close drawer,close,6,drawer,0,['drawer'],[8],0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
P28_113_0_2,P01,P01_109,00:48:09.350,00:48:09.43,00:48:09.75,144471,144487,turn on tap,turn-on,0,tap,2,['tap'],[0],0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
P28_113_106_2,P30,P30_05,00:45:28.0,00:45:43.4,00:45:45.2,164606,164713,put carrot peelings in bin,put-in,0,peeling:carrot,37,"['peeling:carrot', 'bin']","[48, 36]",0,4.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_113_122_2,P06,P06_102,00:12:04.405,00:12:04.11,00:12:05.08,36205,36254,pick up cling film,pick-up,1,film:cling,128,['film:cling'],[100],0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_113_27_3,P30,P30_05,00:04:39.2,00:04:36.1,00:04:37.5,16566,16649,move pan,move,1,pan,50,['pan'],[5],0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_113_34_2,P23,P23_102,00:11:16.851,00:11:16.93,00:11:19.05,33846,33952,put bag,put,4,bag,3,['bag'],[19],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_113_64_2,P04,P04_03,00:02:51.5,00:02:50.2,00:02:54.2,10211,10451,squidge tuna patty,squidge,1,patty:tuna,4,['patty:tuna'],[139],0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_113_83_3,P26,P26_110,00:01:17.601,00:01:17.43,00:01:18.57,3871,3928,remove lid,remove,1,lid,128,['lid'],[6],0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_13_0_3,P12,P12_101,00:03:24.2,00:03:24.0,00:03:25.1,10201,10257,put down meat onto cutting board,put-down,11,meat,31,"['meat', 'board:cutting']","[28, 18]",0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_13_32_3,P12,P12_101,00:17:42.2,00:17:41.7,00:17:42.5,53084,53126,put down stock container,put-down,1,container:stock,5,['container:stock'],[21],0,5.0,5.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
P28_13_6_3,P12,P12_101,00:01:49.2,00:01:47.4,00:01:50.6,5370,5529,take out tea from cupboard,take-out,5,tea,53,"['tea', 'cupboard']","[132, 3]",0,5.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_14_14_2,P04,P04_03,00:00:03.5,00:00:03.1,00:00:04.3,183,258,pick up spatula,pick-up,12,spatula,26,['spatula'],[20],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_14_29_2,P02,P02_130,00:01:49.2,00:01:48.8,00:01:50.4,5442,5517,put down chopping blades,put-down,5,blade:chopping,32,['blade:chopping'],[4],0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_14_32_3,P01,P01_05,00:07:58.5,00:07:57.5,00:07:58.3,28652,28698,move glass,move,5,glass,32,['glass'],[10],0,4.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_14_43_2,P04,P04_114,00:00:54.9,00:00:51.2,00:00:52.2,2558,2610,spoon coffee into aeropress,spoon-into,0,coffee,31,"['coffee', 'aeropress']","[59, 50]",0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_14_46_2,P28,P28_103,00:08:59.7,00:08:56.8,00:09:00.3,26839,27013,put plate,put,5,plate,38,['plate'],[2],0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P28_14_53_2,P30,P30_05,00:04:29.2,00:04:23.9,00:04:27.8,15835,16066,take pan,take,1,pan,22,['pan'],[5],0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_14_70_2,P26,P26_118,00:01:17.601,00:01:17.72,00:01:24.14,3886,4207,rinse pan,rinse,1,pan,9,['pan'],[5],0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
P28_14_77_3,P01,P01_05,00:02:26.930,00:02:26.57,00:02:28.43,8794,8905,open cupboard,open,2,cupboard,42,['cupboard'],[3],0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P29_01_111_1,P08,P08_21,00:16:25.7,00:16:28.3,00:16:29.1,59299,59346,open fridge,open,0,fridge,6,['fridge'],[12],0,5.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P29_01_218_1,P25,P25_104,00:09:47.109,00:09:46.23,00:09:47.63,29311,29381,pick up spoon,pick-up,9,spoon,138,['spoon'],[1],0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P29_02_8_2,P06,P06_101,00:17:19.4,00:17:18.7,00:17:19.7,51932,51983,put stock in cupboard,put-in,10,stock,34,"['stock', 'cupboard']","[95, 3]",0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P29_03_193_1,P30,P30_111,00:24:04.4,00:24:02.9,00:24:04.1,72146,72204,pick up saucepan,pick-up,56,saucepan,7,['saucepan'],[5],0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
