narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_presence,camera_motion,lighting,focus,action_completeness,object_presence,quality_score
P30_05_743,P30,P30_05,00:52:50.4,00:52:56.6,00:52:57.6,190593,190656,open fridge,open,3,fridge,12,['fridge'],[12],1,4.0,5.0,5.0,4.0,4.0,0.8369565217391306
P30_101_101,P30,P30_101,00:03:23.4,00:03:22.7,00:03:24.1,10133,10206,put knife into drying rack,put-into,5,knife,4,"['knife', 'rack:drying']","[4, 110]",1,5.0,4.0,5.0,4.0,4.0,0.9184782608695653
P30_101_116,P30,P30_101,00:03:53.9,00:03:53.3,00:03:54.8,11664,11740,put spoon into drying rack,put-into,5,spoon,1,"['spoon', 'rack:drying']","[1, 110]",1,5.0,5.0,3.0,5.0,5.0,0.8529411764705883
P30_101_120,P30,P30_101,00:04:08.9,00:04:09.1,00:04:10.9,12455,12546,rinse lemon squeezer piece,rinse,2,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362
P30_101_143,P30,P30_101,00:04:41.1,00:04:39.0,00:04:41.6,13951,14081,empty washing up bowl,empty,20,bowl:washing:up,7,['bowl:washing:up'],[7],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P30_101_147,P30,P30_101,00:04:48.1,00:04:47.3,00:04:48.1,14362,14407,move chopping board,move,11,board:chopping,18,['board:chopping'],[18],1,5.0,4.0,4.0,5.0,5.0,0.9431818181818181
P30_101_190,P30,P30_101,00:06:04.9,00:06:03.1,00:06:10.1,18155,18503,pour water,pour,9,water,27,['water'],[27],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P30_101_197,P30,P30_101,00:06:23.9,00:06:22.7,00:06:23.6,19135,19181,put down pitta piece onto plate,put-down,1,piece:pitta,33,"['piece:pitta', 'plate']","[33, 2]",1,5.0,4.0,5.0,5.0,5.0,0.7399749373433584
P30_101_199,P30,P30_101,00:06:27.113,00:06:24.60,00:06:30.61,19230,19530,pour water into v60,pour-into,9,water,27,"['water', 'v60']","[27, 50]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P30_101_209,P30,P30_101,00:07:13.1,00:07:13.3,00:07:14.1,21663,21706,eat pitta piece,eat,35,piece:pitta,33,['piece:pitta'],[33],1,5.0,5.0,3.0,2.0,2.0,0.47115384615384615
P30_101_24,P30,P30_101,00:00:36.1,00:00:35.0,00:00:37.0,1749,1850,turn coffee grinder on,turn-on,6,grinder:coffee,50,['grinder:coffee'],[50],1,5.0,4.0,5.0,5.0,3.0,0.806338028169014
P30_101_252,P30,P30_101,00:09:16.1,00:09:15.7,00:09:18.7,27786,27935,dry lemon squeezer piece,dry,14,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],0,,,,,,0.0
P30_101_256,P30,P30_101,00:09:36.4,00:09:35.3,00:09:36.5,28765,28827,pick up lemon squeezer piece,pick-up,0,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_101_3,P30,P30_101,00:00:03.9,00:00:03.2,00:00:04.4,157,218,put pitta bread in toaster,put-in,5,bread:pitta,33,"['bread:pitta', 'toaster']","[33, 186]",1,5.0,5.0,5.0,5.0,3.0,0.6165966386554622
P30_101_43,P30,P30_101,00:01:01.1,00:01:01.1,00:01:09.4,3056,3470,wash plate,wash,2,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_101_57,P30,P30_101,00:01:48.3,00:01:44.3,00:01:48.0,5214,5402,put down plate,put-down,1,plate,2,['plate'],[2],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P30_101_66,P30,P30_101,00:02:06.6,00:02:05.8,00:02:06.9,6287,6345,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,4.0,4.0,2.0,0.6120689655172414
P30_107_206,P30,P30_107,00:10:26.4,00:10:26.3,00:10:27.7,31315,31386,pick up colander,pick-up,0,colander,39,['colander'],[39],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_107_223,P30,P30_107,00:11:33.1,00:11:31.6,00:11:34.6,34579,34732,scratch pak choi,scratch,55,choi:pak,151,['choi:pak'],[151],1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667
P30_107_227,P30,P30_107,00:12:06.1,00:12:05.6,00:12:06.4,36281,36317,take colander,take,0,colander,39,['colander'],[39],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_107_240,P30,P30_107,00:12:34.4,00:12:33.9,00:12:35.1,37697,37754,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,4.0,5.0,4.0,4.0,0.8887163561076605
P30_107_248,P30,P30_107,00:12:46.4,00:12:45.9,00:12:47.0,38296,38349,put chopping board down,put-down,1,board:chopping,18,['board:chopping'],[18],1,4.0,5.0,4.0,3.0,5.0,0.7635135135135134
P30_107_297,P30,P30_107,00:15:55.6,00:15:50.9,00:15:56.7,47542,47836,rinse hands,rinse,2,hand,11,['hand'],[11],1,5.0,4.0,3.0,5.0,5.0,0.806338028169014
P30_107_310,P30,P30_107,00:16:16.8,00:16:13.1,00:16:15.1,48657,48757,take broccoli piece,take,0,piece:broccoli,101,['piece:broccoli'],[101],1,5.0,4.0,5.0,4.0,5.0,0.8863636363636362
P30_107_355,P30,P30_107,00:18:04.10,00:17:52.92,00:17:56.03,53646,53801,take mushroom,take,0,mushroom,56,['mushroom'],[56],1,5.0,5.0,3.0,3.0,5.0,0.736842105263158
P30_107_363,P30,P30_107,00:18:25.6,00:18:20.8,00:18:21.7,55040,55084,take mushroom,take,0,mushroom,56,['mushroom'],[56],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P30_107_388,P30,P30_107,00:19:21.3,00:19:19.5,00:19:21.1,57977,58055,take meat,take,0,meat,28,['meat'],[28],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_107_457,P30,P30_107,00:23:21.35,00:23:21.02,00:23:21.99,70051,70099,close soy sauce bottle,close,4,bottle:soy:sauce,15,['bottle:soy:sauce'],[15],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_107_627,P30,P30_107,00:32:14.36,00:32:13.41,00:32:15.98,96670,96799,slice pak choi leaf,slice,7,leaf:pak:choi,62,['leaf:pak:choi'],[62],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_107_674,P30,P30_107,00:35:33.10,00:35:32.57,00:35:33.74,106628,106686,squash garlic clove with knife,squash,18,clove:garlic,51,"['clove:garlic', 'knife']","[51, 4]",1,5.0,4.0,3.0,4.0,3.0,0.6646341463414634
P30_107_736,P30,P30_107,00:38:45.88,00:38:45.54,00:38:46.37,116277,116318,pick up plate,pick-up,0,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_109_16,P30,P30_109,00:00:22.603,00:00:21.43,00:00:24.69,1071,1234,put tupperware lid on tupperware,put-on,1,lid:tupperware,6,"['lid:tupperware', 'tupperware']","[6, 23]",1,3.0,4.0,3.0,4.0,4.0,0.7864145658263306
P30_109_162,P30,P30_109,00:05:04.350,00:04:59.50,00:05:05.50,14975,15275,take box from fridge,take-from,0,box,23,"['box', 'fridge']","[23, 12]",1,5.0,5.0,4.0,4.0,4.0,0.9184782608695653
P30_109_85,P30,P30_109,00:02:18.600,00:02:18.16,00:02:19.26,6908,6963,put mug on drying rack,put-on,1,mug,13,"['mug', 'rack:drying']","[13, 110]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_10_232,P30,P30_10,00:11:44.670,00:11:43.69,00:11:44.51,42221,42270,open bin,open,3,bin,36,['bin'],[36],1,4.0,3.0,4.0,5.0,5.0,0.7635135135135134
P30_110_82,P30,P30_110,00:02:44.850,00:02:44.54,00:02:45.27,8227,8263,apply washing up liquid to sponge,apply,27,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_111_102,P30,P30_111,00:03:22.6,00:03:20.1,00:03:21.5,10004,10073,put garlic clove on chopping board,put-on,1,clove:garlic,51,"['clove:garlic', 'board:chopping']","[51, 18]",1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P30_111_108,P30,P30_111,00:03:45.3,00:03:44.0,00:03:44.8,11202,11239,pick up knife,pick-up,0,knife,4,['knife'],[4],1,4.0,5.0,4.0,4.0,4.0,0.7916666666666667
P30_111_11,P30,P30_111,00:00:21.1,00:00:20.3,00:00:21.6,1013,1078,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,5.0,1.0,1.0,2.0,0.18103448275862072
P30_111_112,P30,P30_111,00:04:01.1,00:03:51.1,00:04:00.4,11553,12019,scrape garlic skin off chopping board,scrape,25,skin:garlic,48,"['skin:garlic', 'board:chopping']","[48, 18]",0,,,,,,0.0
P30_111_120,P30,P30_111,00:04:46.8,00:04:46.3,00:04:47.5,14316,14374,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18],1,4.0,4.0,4.0,5.0,5.0,0.8369565217391306
P30_111_126,P30,P30_111,00:05:05.6,00:05:02.6,00:05:09.4,15130,15472,scrape garlic skin pieces into hand,scrape-into,25,piece:skin,48,"['piece:skin', 'hand']","[48, 11]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_111_145,P30,P30_111,00:05:55.1,00:05:53.7,00:05:56.5,17687,17825,dry hands,dry,14,hand,11,['hand'],[11],1,4.0,4.0,4.0,5.0,5.0,0.8369565217391306
P30_111_170,P30,P30_111,00:06:44.4,00:06:43.9,00:06:44.9,20192,20243,pick up knife,pick-up,0,knife,4,['knife'],[4],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P30_111_183,P30,P30_111,00:07:40.6,00:07:40.2,00:07:41.4,23008,23072,pour passata into pan,pour-into,9,passata,47,"['passata', 'pan']","[47, 5]",1,4.0,3.0,4.0,4.0,3.0,0.6323529411764707
P30_111_199,P30,P30_111,00:08:03.9,00:08:02.8,00:08:04.9,24139,24243,fill bottle with water,fill-with,26,bottle,15,"['bottle', 'water']","[15, 27]",1,4.0,4.0,4.0,4.0,3.0,0.6875
P30_111_207,P30,P30_111,00:08:21.9,00:08:20.5,00:08:22.9,25025,25145,move recycling box,move,11,box:recycling,36,['box:recycling'],[36],1,3.0,4.0,4.0,4.0,4.0,0.6875
P30_111_274,P30,P30_111,00:11:11.4,00:11:10.2,00:11:11.3,33511,33563,close fridge,close,4,fridge,12,['fridge'],[12],1,5.0,5.0,4.0,4.0,4.0,0.8369565217391306
P30_111_278,P30,P30_111,00:11:17.6,00:11:16.8,00:11:17.9,33842,33896,take scotch egg box,take,0,box:scotch:egg,23,['box:scotch:egg'],[23],1,5.0,5.0,5.0,5.0,3.0,0.8529411764705883
P30_111_290,P30,P30_111,00:11:38.4,00:11:37.5,00:11:38.5,34875,34925,pick up scotch egg,pick-up,0,egg:scotch,246,['egg:scotch'],[246],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P30_111_298,P30,P30_111,00:12:31.4,00:12:29.9,00:12:43.1,37494,38153,stir passata mixture,stir,10,mixture:passata,71,['mixture:passata'],[71],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P30_111_307,P30,P30_111,00:12:52.1,00:12:50.0,00:13:05.5,38498,39275,scrub saucepan,scrub,29,saucepan,5,['saucepan'],[5],1,4.0,3.0,4.0,4.0,5.0,0.7240259740259741
P30_111_312,P30,P30_111,00:13:18.1,00:13:17.8,00:13:19.0,39892,39949,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],1,5.0,4.0,3.0,5.0,5.0,0.806338028169014
P30_111_324,P30,P30_111,00:13:39.4,00:13:38.9,00:13:49.1,40943,41454,rinse plate,rinse,2,plate,2,['plate'],[2],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_111_330,P30,P30_111,00:13:49.4,00:13:49.5,00:13:50.6,41473,41531,pick up v60,pick-up,0,v60,50,['v60'],[50],0,,,,,,0.0
P30_111_339,P30,P30_111,00:14:11.35,00:14:10.86,00:14:11.86,42543,42593,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P30_111_358,P30,P30_111,00:15:11.3,00:15:11.2,00:15:12.5,45562,45627,put down glass,put-down,1,glass,10,['glass'],[10],1,5.0,4.0,4.0,5.0,4.0,0.8369565217391306
P30_111_396,P30,P30_111,00:16:44.4,00:16:41.3,00:16:45.3,50063,50264,remove part of pepper piece,remove,12,part:pepper:piece,37,['part:pepper:piece'],[37],1,4.0,4.0,5.0,4.0,4.0,0.7916666666666667
P30_111_400,P30,P30_111,00:16:57.4,00:16:55.2,00:16:57.9,50759,50894,slice pepper,slice,7,pepper,37,['pepper'],[37],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_111_406,P30,P30_111,00:17:10.1,00:17:08.5,00:17:11.0,51423,51552,gather pepper pieces,gather,63,piece:pepper,37,['piece:pepper'],[37],1,4.0,4.0,4.0,4.0,4.0,0.75
P30_111_418,P30,P30_111,00:17:30.3,00:17:29.9,00:17:30.8,52493,52540,hit sponge on sink,hit,32,sponge,9,"['sponge', 'sink']","[9, 63]",0,,,,,,0.0
P30_111_426,P30,P30_111,00:17:51.8,00:17:51.1,00:17:52.1,53554,53604,put down olive oil,put-down,1,oil:olive,31,['oil:olive'],[31],1,4.0,3.0,4.0,4.0,3.0,0.7864145658263306
P30_111_429,P30,P30_111,00:18:01.4,00:17:59.5,00:18:03.5,53977,54172,spoon passata onto pizza base,spoon,16,passata,47,"['passata', 'base:pizza']","[47, 91]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_111_440,P30,P30_111,00:18:52.3,00:18:51.6,00:19:05.8,56579,57292,sprinkle cheese over pizza base,sprinkle,42,cheese,32,"['cheese', 'base:pizza']","[32, 91]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_111_452,P30,P30_111,00:20:08.1,00:20:07.2,00:20:08.3,60361,60413,put salami piece on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]",1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P30_111_488,P30,P30_111,00:22:04.9,00:22:03.5,00:22:05.3,66177,66263,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,4.0,4.0,4.0,5.0,5.0,0.9184782608695653
P30_111_502,P30,P30_111,00:22:53.1,00:22:45.2,00:22:46.0,68259,68302,pick,pick,0,cafetiere,50,['cafetiere'],[50],0,,,,,,0.0
P30_111_505,P30,P30_111,00:22:58.1,00:22:56.8,00:23:06.3,68838,69313,wipe wall,wipe,2,wall,242,['wall'],[242],1,5.0,5.0,5.0,5.0,5.0,1.0
P30_111_524,P30,P30_111,00:24:04.4,00:24:02.9,00:24:04.1,72146,72204,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5],1,4.0,5.0,4.0,4.0,4.0,0.7916666666666667
P30_111_536,P30,P30_111,00:24:30.9,00:24:30.7,00:24:32.0,73536,73602,put spoon in drying rack,put-in,5,spoon,1,"['spoon', 'rack:drying']","[1, 110]",1,3.0,3.0,4.0,3.0,4.0,0.5833333333333334
P30_111_540,P30,P30_111,00:24:39.6,00:24:39.3,00:24:39.7,73964,73983,pick up sponge,pick-up,0,sponge,9,['sponge'],[9],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P30_111_559,P30,P30_111,00:25:44.6,00:25:43.8,00:25:44.6,77191,77228,turn off tap,turn-off,8,tap,0,['tap'],[0],1,3.0,3.0,3.0,4.0,4.0,0.5833333333333334
P30_111_584,P30,P30_111,00:27:14.1,00:26:46.7,00:26:53.7,80337,80687,pour tonic water into glass,pour-into,9,water:tonic,27,"['water:tonic', 'glass']","[27, 10]",1,5.0,4.0,5.0,5.0,4.0,0.8863636363636362
P30_111_618,P30,P30_111,00:29:29.3,00:29:28.0,00:29:29.9,88402,88496,put knife in drying rack,put-in,5,knife,4,"['knife', 'rack:drying']","[4, 110]",1,5.0,5.0,5.0,5.0,5.0,1.0
P30_111_63,P30,P30_111,00:02:19.8,00:02:19.2,00:02:20.4,6958,7019,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5],1,5.0,5.0,5.0,4.0,5.0,0.9404761904761905
P30_111_78,P30,P30_111,00:02:41.6,00:02:40.5,00:02:42.0,8027,8102,take olive oil from cupboard,take-from,0,oil:olive,31,"['oil:olive', 'cupboard']","[31, 3]",1,3.0,4.0,4.0,3.0,3.0,0.5833333333333334
P30_112_3,P30,P30_112,00:00:10.9,00:00:06.7,00:00:12.7,332,635,pull tray out from oven,pull-out,31,tray,35,"['tray', 'oven']","[35, 46]",1,5.0,5.0,5.0,5.0,3.0,0.8529411764705883
P30_11_44,P30,P30_11,00:02:18.840,00:02:15.08,00:02:19.99,8104,8399,rinse saucepan,rinse,2,saucepan,5,['saucepan'],[5],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667
P31_03_13,P31,P31_03,00:01:49.720,00:01:50.62,00:01:52.51,6637,6750,put pineapple,put,1,pineapple,281,['pineapple'],[281],1,4.0,4.0,5.0,4.0,5.0,0.8369565217391306
P31_05_14,P31,P31_05,00:01:27.570,00:01:27.84,00:01:30.69,5270,5441,take cup,take,0,cup,13,['cup'],[13],1,5.0,5.0,5.0,5.0,5.0,1.0
P31_08_0,P31,P31_08,00:00:00.550,00:00:00.34,00:00:03.05,20,183,open fridge,open,3,fridge,12,['fridge'],[12],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_101_59,P35,P35_101,00:04:26.352,00:04:26.25,00:04:29.17,13312,13458,put down bag,put-down,1,bag,19,['bag'],[19],1,5.0,4.0,5.0,5.0,4.0,0.8863636363636362
P35_103_126,P35,P35_103,00:13:57.366,00:13:54.42,00:14:04.19,41721,42209,wash container,wash,2,container,21,['container'],[21],1,5.0,3.0,5.0,5.0,5.0,0.8529411764705883
P35_103_150,P35,P35_103,00:17:33.866,00:17:33.41,00:17:44.98,52670,53249,rinse colander,rinse,2,colander,39,['colander'],[39],1,5.0,4.0,4.0,5.0,5.0,0.8863636363636362
P35_103_98,P35,P35_103,00:10:40.101,00:10:38.11,00:10:39.95,31905,31997,pick up salt,pick-up,0,salt,38,['salt'],[38],1,4.0,3.0,4.0,2.0,3.0,0.5000000000000001
P35_104_451,P35,P35_104,00:31:08.350,00:31:08.00,00:31:11.07,93400,93553,pick up pot,pick-up,0,pot,29,['pot'],[29],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P35_104_768,P35,P35_104,00:53:47.851,00:53:46.72,00:53:48.79,161336,161439,close fridge,close,4,fridge,12,['fridge'],[12],1,4.0,4.0,4.0,4.0,4.0,0.75
P35_104_772,P35,P35_104,00:54:02.695,00:54:02.22,00:54:03.31,162111,162165,close drawer,close,4,drawer,8,['drawer'],[8],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_0,P35,P35_105,00:00:03.6,00:00:03.2,00:00:05.1,160,254,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P35_105_140,P35,P35_105,00:10:09.4,00:10:08.1,00:10:10.2,30404,30508,move pan,move,11,pan,5,['pan'],[5],1,4.0,4.0,4.0,4.0,4.0,0.75
P35_105_150,P35,P35_105,00:11:23.6,00:11:21.0,00:11:25.5,34050,34272,pick up meat,pick-up,0,meat,28,['meat'],[28],1,4.0,5.0,5.0,4.0,5.0,0.8863636363636362
P35_105_169,P35,P35_105,00:12:48.1,00:12:48.1,00:12:50.6,38407,38529,put down mug,put-down,1,mug,13,['mug'],[13],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_174,P35,P35_105,00:12:56.9,00:12:56.3,00:12:57.2,38815,38858,put down sieve,put-down,1,sieve,39,['sieve'],[39],1,5.0,3.0,5.0,5.0,4.0,0.806338028169014
P35_105_216,P35,P35_105,00:15:16.9,00:15:16.6,00:15:20.9,45828,46045,turn on hob,turn-on,6,hob,24,['hob'],[24],1,5.0,5.0,5.0,5.0,4.0,0.9404761904761905
P35_105_224,P35,P35_105,00:15:35.7,00:15:35.0,00:15:36.1,46747,46807,pick up container,pick-up,0,container,21,['container'],[21],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P35_105_235,P35,P35_105,00:17:10.4,00:17:09.6,00:17:10.5,51478,51526,put down cream,put-down,1,cream,143,['cream'],[143],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_239,P35,P35_105,00:17:30.4,00:17:29.6,00:17:33.0,52478,52648,wash knife,wash,2,knife,4,['knife'],[4],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_252,P35,P35_105,00:18:12.9,00:18:10.9,00:18:13.2,54547,54659,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,4.0,4.0,5.0,5.0,0.8863636363636362
P35_105_263,P35,P35_105,00:19:05.9,00:19:05.3,00:19:06.8,57265,57341,move spoon,move,11,spoon,1,['spoon'],[1],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_270,P35,P35_105,00:19:55.1,00:19:54.8,00:20:04.6,59741,60229,stir mushrooms,stir,10,mushroom,56,['mushroom'],[56],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_273,P35,P35_105,00:20:20.1,00:20:19.5,00:20:20.6,60973,61029,put down spoon,put-down,1,spoon,1,['spoon'],[1],1,5.0,4.0,4.0,4.0,4.0,0.7916666666666667
P35_105_289,P35,P35_105,00:22:26.6,00:22:26.4,00:22:27.6,67319,67382,put down spoon,put-down,1,spoon,1,['spoon'],[1],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_29,P35,P35_105,00:01:29.4,00:01:27.0,00:01:30.4,4352,4519,pick up container,pick-up,0,container,21,['container'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_311,P35,P35_105,00:24:44.6,00:24:42.7,00:24:49.6,74134,74478,stir mushrooms,stir,10,mushroom,56,['mushroom'],[56],1,4.0,3.0,5.0,5.0,5.0,0.806338028169014
P35_105_318,P35,P35_105,00:25:22.1,00:25:21.1,00:25:22.6,76057,76128,move pan,move,11,pan,5,['pan'],[5],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_340,P35,P35_105,00:26:36.9,00:26:34.0,00:26:36.7,79700,79835,pick up pan,pick-up,0,pan,5,['pan'],[5],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P35_105_353,P35,P35_105,00:27:23.6,00:27:22.8,00:27:38.4,82142,82921,stir mushrooms,stir,10,mushroom,56,['mushroom'],[56],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_361,P35,P35_105,00:28:36.9,00:28:35.9,00:28:38.0,85797,85902,move pan,move,11,pan,5,['pan'],[5],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_381,P35,P35_105,00:30:29.351,00:30:26.77,00:30:32.68,91338,91634,drink water,drink,60,water,27,['water'],[27],1,5.0,4.0,4.0,5.0,4.0,0.8369565217391306
P35_105_404,P35,P35_105,00:33:24.9,00:33:24.5,00:33:38.5,100224,100926,stir mushrooms,stir,10,mushroom,56,['mushroom'],[56],1,4.0,4.0,4.0,5.0,5.0,0.8369565217391306
P35_105_407,P35,P35_105,00:33:43.6,00:33:43.5,00:33:44.4,101174,101217,pick up pan,pick-up,0,pan,5,['pan'],[5],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_415,P35,P35_105,00:34:29.4,00:34:29.2,00:34:30.0,103458,103501,pour meat,pour,9,meat,28,['meat'],[28],0,,,,,,0.0
P35_105_418,P35,P35_105,00:34:49.7,00:34:49.2,00:34:52.1,104458,104605,pour mushrooms,pour,9,mushroom,56,['mushroom'],[56],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P35_105_51,P35,P35_105,00:03:13.4,00:03:12.8,00:03:14.9,9642,9742,turn on tap,turn-on,6,tap,0,['tap'],[0],1,5.0,5.0,5.0,5.0,5.0,0.9702380952380952
P35_105_85,P35,P35_105,00:05:34.2,00:05:32.9,00:05:34.1,16647,16704,put down meat,put-down,1,meat,28,['meat'],[28],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_93,P35,P35_105,00:05:57.1,00:05:55.8,00:05:57.3,17790,17865,adjust hob,adjust,17,hob,24,['hob'],[24],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_105_97,P35,P35_105,00:06:21.2,00:06:20.3,00:06:21.5,19016,19074,pick up spices,pick-up,0,spice,85,['spice'],[85],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_107_199,P35,P35_107,00:12:58.850,00:12:58.87,00:13:01.30,38943,39065,drain plate,drain,37,plate,2,['plate'],[2],1,5.0,5.0,4.0,5.0,4.0,0.8863636363636362
P35_107_261,P35,P35_107,00:19:39.101,00:19:38.83,00:19:39.64,58941,58982,turn off tap,turn-off,8,tap,0,['tap'],[0],1,4.0,4.0,4.0,5.0,3.0,0.6680474697716078
P35_108_171,P35,P35_108,00:10:22.114,00:10:21.32,00:10:22.49,31066,31124,pick up glass,pick-up,0,glass,10,['glass'],[10],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P35_109_0,P35,P35_109,00:00:02.6,00:00:02.9,00:00:03.8,145,187,pick up container,pick-up,0,container,21,['container'],[21],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_109_103,P35,P35_109,00:05:24.6,00:05:24.3,00:05:25.7,16213,16285,open fridge,open,3,fridge,12,['fridge'],[12],1,4.0,4.0,4.0,4.0,4.0,0.875
P35_109_125,P35,P35_109,00:06:14.2,00:06:14.1,00:06:15.0,18705,18750,put down coffee,put-down,1,coffee,59,['coffee'],[59],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P35_109_166,P35,P35_109,00:10:52.3,00:10:51.9,00:10:52.6,32595,32632,turn down machine,turn-down,65,machine,124,['machine'],[124],1,4.0,3.0,5.0,4.0,4.0,0.7240259740259741
P35_109_176,P35,P35_109,00:11:23.1,00:11:19.8,00:11:50.5,33992,35526,throw coffee,throw,13,coffee,59,['coffee'],[59],1,5.0,3.0,5.0,5.0,5.0,0.9264705882352942
P35_109_181,P35,P35_109,00:12:11.6,00:12:11.0,00:12:12.3,36549,36616,turn off tap,turn-off,8,tap,0,['tap'],[0],1,5.0,5.0,4.0,5.0,3.0,0.806338028169014
P35_109_194,P35,P35_109,00:13:39.1,00:13:35.8,00:13:40.4,40792,41022,put down cloth,put-down,1,cloth,17,['cloth'],[17],1,5.0,5.0,5.0,5.0,5.0,0.5
P35_109_197,P35,P35_109,00:13:48.9,00:13:48.0,00:13:49.8,41399,41490,move cup,move,11,cup,13,['cup'],[13],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
P35_109_229,P35,P35_109,00:15:42.2,00:15:42.2,00:15:43.2,47108,47158,put down glass,put-down,1,glass,10,['glass'],[10],1,5.0,4.0,4.0,5.0,5.0,0.8863636363636362
P35_109_259,P35,P35_109,00:17:33.3,00:17:32.7,00:17:36.2,52632,52809,rinse cup,rinse,2,cup,13,['cup'],[13],1,5.0,5.0,5.0,5.0,5.0,1.0
P35_109_34,P35,P35_109,00:01:14.1,00:01:13.7,00:01:14.4,3682,3720,close cupboard,close,4,cupboard,3,['cupboard'],[3],1,4.0,4.0,4.0,5.0,3.0,0.7240259740259741
P35_109_43,P35,P35_109,00:01:33.1,00:01:32.8,00:01:34.3,4642,4713,open cupboard,open,3,cupboard,3,['cupboard'],[3],1,5.0,4.0,5.0,5.0,5.0,0.9404761904761905
P35_109_57,P35,P35_109,00:02:22.4,00:02:22.3,00:02:23.1,7116,7155,pick up mug,pick-up,0,mug,13,['mug'],[13],1,5.0,5.0,4.0,5.0,5.0,0.9404761904761905
